Seq.Names,Species.NCBI,Order.IUCN,Family.IUCN,Species.IUCN,Order.Vertlife,Family.Vertlife,Species.Vertlife,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,BodyMass,AFR,MaxLongevity,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,Habitat,IUCN.Categories,Div.Rate,Div.Rate.DNA,ClaDS.Rate,ClaDS.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,NTR,NTR.DNA,Population,Generation,Island,X,Notes
Muntiacus_vuquangensis_FJ705435.1,Muntiacus_vuquangensis,Cetartiodactyla,Cervidae,Muntiacus_vuquangensis,Cetartiodactyla,Cervidae,Muntiacus_vuquangensis,107.2994729,14.76173358,107262.8238,22.81749268,20.20845581,25.09229126,19.42086639,4778.192383,36690.82,1.320547945,19.5850137,1480,0.001413667,0.025674,0.05506219,0.01116002,0.00312365,0.01116002,8.0266736,0.723607644,2.38296126,0.320841296,0.000596266,0.000592407,0.000447444,0.000838145,0.000455257,0.000755647,0.011745037,0.011669024,0.008813582,0.016509467,0.008967482,0.014884457,Terrestrial,6,0.455441397,0.269507942,0.337506002,0.267316217,0.315068137,0.272690165,23,22,NA,7,0,,
Murexechinus_melanurus__KJ868127.1,Murexechinus_melanurus,NA,NA,NA,Dasyuromorphia,Dasyuridae,Murexia_melanurus,142.4289872,-5.51574362,375676.1378,21.3383667,3.817113647,21.73041077,20.66690826,5505.057129,38.02,NA,NA,2661,0.005426333,0.127654,0.042508134,0.00766617,0.00238365,0.00766617,21.20387477,0.958152109,10.22957847,0.651634372,0.000523952,0.000520315,0.000455757,0.000629916,0.000466685,0.000591065,0.013142309,0.013051098,0.011431772,0.015800206,0.011705877,0.014825707,Terrestrial,2,0.081447262,0.081828884,0.093399705,0.07358728,0.084532851,0.075759173,18,18,NA,1.771904423,NA,Excluded,Synonym of Murexia melanurus
Murexia_longicaudata__KJ868128.1,Murexia_longicaudata,Dasyuromorphia,Dasyuridae,Murexia_longicaudata,Dasyuromorphia,Dasyuridae,Murexia_longicaudata,142.2565872,-5.21984335,508111.3709,22.10666809,3.572839966,22.47730103,21.48492279,5502.237793,335.83,NA,NA,2661,0.004055,0.105047667,0.038601524,0.01027996,0.00326441,0.01027996,21.20387477,0.958152109,6.57840968,0.711670144,0.000612041,0.000597023,0.000475377,0.000798503,0.000487609,0.000754421,0.017265039,0.016841419,0.0134099,0.022524961,0.013754947,0.021281447,Terrestrial,2,0.105292304,0.112665782,0.096598137,0.084145834,0.084532851,0.075684545,19,19,NA,2.428153699,0.004305336,,
Murina_cyclotis__MK747248.1,Murina_cyclotis,Chiroptera,Vespertilionidae,Murina_cyclotis,Chiroptera,Vespertilionidae,Murina_cyclotis,102.1522635,18.23349788,1100512.772,23.62513123,25.88818604,26.57098694,19.33540649,4737.5,9.28,NA,NA,1811,0.006978,0.240684667,0.028992291,0.00761161,0.00248592,0.00761161,13.69982135,0.724685509,12.28518257,0.677955256,0.000561943,0.000561682,0.000489939,0.000646242,0.000499568,0.00061616,0.018500102,0.018491514,0.016129627,0.021275393,0.016446621,0.020285029,Terrestrial,2,0.115881903,0.121269954,0.191121212,0.137137876,0.192635244,0.150631807,29,26,NA,5,0.008718579,,
Murina_huttoni_rubella_KU521385.1,Murina_huttoni,Chiroptera,Vespertilionidae,Murina_huttoni,Chiroptera,Vespertilionidae,Murina_huttoni,86.02744626,27.71865283,530181.1741,12.27424774,56.96726563,19.49750671,4.001257324,4767.799805,7.6,NA,NA,1811,0.005319667,0.179588667,0.029621394,0.00947711,0.00364292,0.00947711,13.69982135,0.724685509,8.16744416,0.714095778,0.000644961,0.00064473,0.000516097,0.000813952,0.000544714,0.000757357,0.021403184,0.021395492,0.017126796,0.027011186,0.018076444,0.02513307,Terrestrial,2,0.105562084,0.175528883,0.173584949,0.145109916,0.19261644,0.152154401,26,23,NA,5,0,,
Murina_leucogaster_KM893454.1,Murina_leucogaster,Chiroptera,Vespertilionidae,Murina_leucogaster,Chiroptera,Vespertilionidae,Murina_leucogaster,111.1624324,30.0103946,1764881.729,15.42222748,77.60754883,25.55833435,4.193235397,3203.571533,7.55,NA,NA,1811,0.007712,0.174532,0.044186739,0.00858129,0.00308876,0.00858129,13.69982135,0.724685509,10.68624497,0.818095249,0.000702492,0.000698525,0.000579172,0.000946542,0.000616064,0.000822484,0.015503775,0.015416223,0.012782155,0.020889892,0.013596336,0.018151965,Terrestrial,2,0.249832448,0.324469965,0.206969744,0.156625119,0.196254337,0.151375188,27,27,NA,5,0.000876926,,
Murina_shuipuensis_MK747249.1,Murina_shuipuensis,Chiroptera,Vespertilionidae,Murina_shuipuensis,Chiroptera,Vespertilionidae,Murina_shuipuensis,107.5512485,25.52907766,297.1172612,16.50274963,62.45656738,24.24479675,7.047586823,3487.692383,4,NA,NA,1811,0.006851667,0.173920333,0.039395432,0.00832881,0.0028729,0.00832881,13.69982135,0.724685509,10.68624497,0.818095249,0.000628461,0.000624912,0.000518137,0.000846793,0.000551141,0.000735808,0.016471666,0.016378649,0.013580137,0.022194035,0.014445148,0.019285182,Terrestrial,1,0.485925457,0.324469965,0.217353078,0.162120856,0.196254337,0.151366048,28,27,NA,,0,,
Murina_ussuriensis_JX872285.1,Murina_ussuriensis,Chiroptera,Vespertilionidae,Murina_ussuriensis,Chiroptera,Vespertilionidae,Murina_ussuriensis,134.0650611,41.60514935,773194.6897,6.594739532,105.4307715,20.72918243,-8.632131958,2165.810059,5.74,NA,NA,1811,0.005153667,0.143361333,0.035948791,0.00937341,0.00347937,0.00937341,13.69982135,0.724685509,8.16744416,0.714095778,0.00061305,0.00061283,0.000490562,0.00077368,0.000517763,0.000719885,0.018915,0.018908203,0.015135755,0.023871055,0.015975003,0.022211276,Terrestrial,2,0.166452175,0.150123059,0.180936029,0.143388639,0.19261644,0.151154292,27,23,NA,5,0.005225721,,
Mus_baoulei__MN964115.1,Mus_baoulei,Rodentia,Muridae,Mus_baoulei,Rodentia,Muridae,Mus_baoulei,-4.50050289,7.41896657,105999.2382,25.95683289,12.27188477,27.86914978,24.27754517,5660.137695,9.12,NA,NA,2004,0.005905,0.271179667,0.021775231,0.00619077,0.00220538,0.00619077,13.3909463,0.410314572,9.10856354,0.659123624,0.000640513,0.000641212,0.000521865,0.000762858,0.000563315,0.000747698,0.027929073,0.027959549,0.022755545,0.033263834,0.024562921,0.032602814,Terrestrial,2,0.25437888,NA,0.209022834,NA,0.178445321,NA,32,NA,NA,1.19360274,0,,
Mus_caroli_KJ530558.1,Mus_caroli,Rodentia,Muridae,Mus_caroli,Rodentia,Muridae,Mus_caroli,105.5148957,18.76996369,1739854.655,23.10792236,30.59351563,26.72840271,18.27285004,4573.806152,11.25,NA,NA,2004,0.003431,0.178326,0.019240044,0.00677747,0.00231161,0.00677747,13.3909463,0.410314572,5.55470554,0.432132231,0.000605746,0.000601858,0.000496723,0.000734988,0.000535517,0.000706151,0.031154485,0.03095449,0.025547244,0.03780158,0.027542492,0.036318452,Terrestrial,2,0.20539739,0.097809621,0.19760351,0.125403613,0.178777236,0.129236324,30,30,NA,1.721356164,0.004225861,,
Mus_cervicolor_KJ530559.1,Mus_cervicolor,Rodentia,Muridae,Mus_cervicolor,Rodentia,Muridae,Mus_cervicolor,87.30906192,26.55700419,158256.3916,19.39467926,47.44273926,24.65836182,11.75909576,4370.563965,17.7,NA,NA,2004,0.00207,0.136034333,0.015216747,0.00654022,0.0022979,0.00654022,13.3909463,0.410314572,4.32584406,0.449117918,0.000478354,0.00047682,0.000383296,0.000610893,0.00039614,0.000600861,0.029943145,0.029847173,0.023992869,0.038239621,0.024796893,0.037611662,Terrestrial,2,0.255199065,0.11944962,0.203994369,0.119411749,0.178777236,0.129380074,31,31,NA,1.721356164,0.002089596,,
Mus_cookii_KJ530561.1,Mus_cookii,Rodentia,Muridae,Mus_cookii,Rodentia,Muridae,Mus_cookii,97.97668365,22.43614394,757620.8851,21.80727997,33.74906982,25.38407593,16.13394318,4539.212891,20.47,NA,NA,2004,0.000271667,0.019935,0.013627623,0.00652699,0.00245093,0.00652699,13.3909463,0.410314572,1.44793325,0.31213811,0.000197929,0.000189739,0.000115581,0.000477736,0.000132506,0.000297414,0.015383422,0.014746863,0.008983203,0.037130516,0.010298593,0.023115592,Terrestrial,2,0.139628624,0.11944962,0.197030002,0.12500347,0.178777236,0.129048368,30,31,NA,1.721356164,0,,
Mus_famulus_KX084803.1,Mus_famulus,Rodentia,Muridae,Mus_famulus,Rodentia,Muridae,Mus_famulus,76.71175669,11.14760885,605.6684035,18.00152588,11.72635498,20.11421967,16.82138824,4982.106445,22.88,NA,NA,2004,0.001462,0.038969333,0.03751668,0.00805555,0.00249465,0.00805555,13.3909463,0.410314572,1.44793325,0.31213811,0.001040341,0.000997293,0.000607511,0.002511042,0.000696467,0.001563248,0.02963724,0.028410866,0.01730677,0.07153454,0.019840961,0.044533808,Terrestrial,5,0.224975334,0.186706728,0.209625569,0.141601469,0.178854812,0.129233304,32,33,NA,1.721356164,0,,
Mus_fragilicauda_NC_025287.1,Mus_fragilicauda,Rodentia,Muridae,Mus_fragilicauda,Rodentia,Muridae,Mus_fragilicauda,102.0984672,17.09950141,4661.405116,25.0631958,21.97912598,27.20418396,21.08593292,4803.970215,13.76,NA,NA,2004,0.003031333,0.156256333,0.019399747,0.00713598,0.00222471,0.00713598,13.3909463,0.410314572,4.93668622,0.397804975,0.000608713,0.000606406,0.000516881,0.000744288,0.000527159,0.000734607,0.029927371,0.029813957,0.025412467,0.036592952,0.025917768,0.036116988,Terrestrial,2,0.17351394,0.11375237,0.204019718,0.134540433,0.178854812,0.129126497,31,31,NA,1.721356164,0,,
Mus_musculus_strain_AY533107.1,Mus_musculus,Rodentia,Muridae,Mus_musculus,Rodentia,Muridae,Mus_musculus,70.7082585,41.6142012,52140473.49,9.400673676,91.55748047,21.58379211,-3.427360916,2908.684082,16.25,0.382191781,5,2004,0.001540333,0.067999667,0.022652072,0.00664757,0.00215931,0.00664757,13.3909463,0.410314572,2.56430478,0.349432645,0.000607025,0.00059758,0.000406643,0.000912214,0.000465967,0.000755238,0.026522187,0.026109528,0.017767099,0.03985656,0.020359095,0.032997929,Terrestrial,2,0.24667523,0.189435907,0.227946377,0.149627754,0.179725337,0.130545521,32,32,NA,1.721356164,0.006483393,,
Mus_pahari_NC_036680.1,Mus_pahari,Rodentia,Muridae,Mus_pahari,Rodentia,Muridae,Mus_pahari,100.7664825,23.11893167,1683214.503,19.4385437,39.99662109,24.01968994,13.030896,4414.898926,25.73,NA,NA,2004,0.005947667,0.263843,0.022542446,0.00616728,0.00232348,0.00616728,13.3909463,0.410314572,9.10856354,0.659123624,0.000649525,0.000650234,0.000529208,0.000773592,0.000571241,0.000758219,0.027894936,0.027925375,0.022727731,0.033223176,0.024532899,0.032562965,Terrestrial,2,0.110192584,0.088188219,0.163109601,0.106768181,0.178021178,0.128613682,27,28,NA,1.721356164,0,,
Mus_spretus_KM978950.1,Mus_spretus,Rodentia,Muridae,Mus_spretus,Rodentia,Muridae,Mus_spretus,-1.51570471,37.27425993,963695.1113,15.72526093,58.41895508,24.47601624,8.229465485,3162.283447,12.8,NA,NA,2004,0.001489333,0.083117667,0.017918373,0.00769978,0.00215152,0.00769978,13.3909463,0.410314572,2.56430478,0.349432645,0.000581611,0.000572561,0.000389618,0.000874023,0.000446459,0.000723619,0.032798261,0.032287953,0.021971415,0.049288011,0.025176767,0.040806389,Terrestrial,2,0.189420332,0.134857808,0.213617601,0.154263711,0.179725337,0.13030476,31,31,NA,1.721356164,0.005001019,,
Mus_terricolor_NC_010650.1,Mus_terricolor,Rodentia,Muridae,Mus_terricolor,Rodentia,Muridae,Mus_terricolor,78.18407534,22.3441427,2882396.974,25.73467102,44.01691895,31.73217163,18.84889832,4684.827637,9,NA,NA,2004,0.002583333,0.148619333,0.017382216,0.00680815,0.00215341,0.00680815,13.3909463,0.410314572,4.93668622,0.397804975,0.00051988,0.00051791,0.00044145,0.00063567,0.000450227,0.000627402,0.028342992,0.028235583,0.024067111,0.034655691,0.024545661,0.034204926,Terrestrial,2,0.224975334,0.186706728,0.213194009,0.127766637,0.178854812,0.129234852,32,33,NA,1.19360274,2.95E-05,,
Muscardinus_avellanarius_MT410887.1,Muscardinus_avellanarius,Rodentia,Gliridae,Muscardinus_avellanarius,Rodentia,Gliridae,Muscardinus_avellanarius,19.56866866,49.44772639,3613069.831,8.749665833,74.2013623,18.84466705,-1.160668087,1846.689331,27.5,1.013958904,5.65,2312,0.011738333,0.699354333,0.016784529,0.00360344,0.00148168,0.00360344,30.58138818,1.925705085,30.58138818,1.925705085,0.000380796,0.000377467,0.000316338,0.000447226,0.000344543,0.000441883,0.018371036,0.018210426,0.015261341,0.021575874,0.016622057,0.021318069,Terrestrial,2,0.152203608,0.035073823,0.112427499,0.057595513,0.099139041,0.074853256,18,15,NA,2.396523973,0.003967293,,
Mustela_altaica_KC815122.1,Mustela_altaica,Carnivora,Mustelidae,Mustela_altaica,Carnivora,Mustelidae,Mustela_altaica,103.0822531,43.3744865,5661382.613,0.406179667,114.4168262,15.27346649,-16.13448181,3010.519043,171,1,15,1632,0.001313667,0.046605,0.028187247,0.01233976,0.00358953,0.01233976,13.92659684,0.58750742,3.13487698,0.495056625,0.000421517,0.000407657,0.000281929,0.000707137,0.000321411,0.000577675,0.016984924,0.016426415,0.011360237,0.02849392,0.012951162,0.023277274,Terrestrial,3,0.330759105,0.267259546,0.305030903,0.21910843,0.283283039,0.208876205,30,30,NA,5.06,2.18E-05,,
Mustela_erminea_KM091450.1,Mustela_erminea,Carnivora,Mustelidae,Mustela_erminea,Carnivora,Mustelidae,Mustela_erminea,17.08677774,59.23698681,41216807.12,-3.444763184,121.9528711,13.1893158,-19.7154007,1560.165283,119.38,0.404835616,8.900821918,1632,0.002412,0.061185333,0.039421212,0.00781793,0.00273021,0.00781793,13.92659684,0.58750742,5.93660225,0.450746451,0.000391615,0.000390116,0.000327956,0.000460162,0.000339217,0.00044455,0.011178843,0.01113604,0.009361674,0.013135547,0.00968313,0.012689902,Terrestrial,2,0.204441422,0.171177282,0.276946891,0.21712532,0.283233933,0.208783344,28,28,NA,2.955555775,0.002359368,,
Mustela_eversmannii_KT224449.1,Mustela_eversmannii,Carnivora,Mustelidae,Mustela_eversmanii,Carnivora,Mustelidae,Mustela_eversmanii,79.32933862,47.51225657,13299450.45,4.164697647,115.7225684,19.26228943,-12.10529099,2311.298096,1684.21,1,9.1,1632,0.000848,0.006828667,0.124182368,0.01494445,0.00407854,0.01494445,13.92659684,0.58750742,1.26860141,0.194546146,0.000665692,0.000656839,0.000483545,0.000997627,0.000510537,0.000934028,0.00619392,0.00611155,0.004499143,0.00928241,0.004750285,0.00869065,Terrestrial,2,1.015479277,1.023679073,0.362149941,0.279365659,0.283425628,0.209691537,34,34,NA,3.349,1.95E-05,,Synonym
Mustela_frenata__HM106321.1,Mustela_frenata,Carnivora,Mustelidae,Mustela_frenata,Carnivora,Mustelidae,Mustela_frenata,-97.46179806,34.97554636,12272775.39,12.76267624,70.86129883,22.31619415,2.894278908,3242.142822,147,0.617643836,7.668328767,1632,0.003220667,0.068854333,0.046775076,0.00832969,0.00288974,0.00832969,13.92659684,0.58750742,6.87671795,0.53709973,0.000460612,0.000457581,0.000394516,0.000546393,0.000396673,0.000533687,0.010709744,0.010639272,0.009172953,0.012704268,0.009223108,0.012408842,Terrestrial,2,0.374839814,0.192241115,0.285638907,0.190832898,0.283256522,0.208183602,28,27,NA,2.701672557,9.94E-05,,
Mustela_itatsi_NC_034330.1,Mustela_itatsi,Carnivora,Mustelidae,Mustela_itatsi,Carnivora,Mustelidae,Mustela_itatsi,136.8059762,35.9621121,283546.7306,13.10604858,77.70183594,24.28701477,2.604759026,2613.217285,57,0.917808219,16,1632,0.002273,0.031080333,0.073133064,0.01239269,0.003863,0.01239269,13.92659684,0.58750742,3.51098711,0.33267609,0.000636768,0.000636925,0.000511754,0.000792766,0.000525066,0.000757693,0.009669712,0.009672099,0.007771297,0.012038649,0.007973446,0.011506039,Terrestrial,3,0.318551404,0.284946234,0.308206168,0.248153372,0.283402971,0.209451641,30,30,NA,5.291643836,4.70E-05,,
Mustela_kathiah__NC_023210.1,Mustela_kathiah,Carnivora,Mustelidae,Mustela_kathiah,Carnivora,Mustelidae,Mustela_kathiah,105.2516937,25.51482655,2773336.236,17.08265076,55.22858398,23.97364807,8.863726807,4001.25415,208.08,0.750684932,10,1632,0.003793333,0.133333333,0.02845,0.00940666,0.00308403,0.00940666,13.92659684,0.58750742,7.61684932,0.506221647,0.000489741,0.000492768,0.000413894,0.000569676,0.000426456,0.000548381,0.018761453,0.018877395,0.015855809,0.021823649,0.016337076,0.021007851,Terrestrial,2,0.16070896,0.136700278,0.262392002,0.193966102,0.283084271,0.207807682,27,27,NA,3.432986301,9.12E-05,,
Mustela_lutreola_MT304869.1,Mustela_lutreola,Carnivora,Mustelidae,Mustela_lutreola,Carnivora,Mustelidae,Mustela_lutreola,4.86863872,44.47441968,73606.90019,12.33224869,58.0647998,20.63264618,4.776940918,2258.374268,440,0.884931507,9.466657534,1632,0.000752,0.002326667,0.323209169,0.01442013,0.00407698,0.01442013,13.92659684,0.58750742,1.03549973,0.182599446,0.000730221,0.0007154,0.000486931,0.001080968,0.00054638,0.001043148,0.002656317,0.002602401,0.001771301,0.003932225,0.001987561,0.003794646,Terrestrial,6,0.516055729,0.50639018,0.344815444,0.287008468,0.283425628,0.209699578,32,32,5000,2,0,,
Mustela_nigripes_KM272752.1,Mustela_nigripes,Carnivora,Mustelidae,Mustela_nigripes,Carnivora,Mustelidae,Mustela_nigripes,-104.7960862,42.59130291,1595.017658,8.901239777,96.63401367,22.71683044,-3.845018768,2701.000977,850,1.134876712,11.13334247,1632,0.000797,0.008579,0.092901271,0.01424322,0.00406051,0.01424322,13.92659684,0.58750742,1.47575594,0.226394483,0.000536887,0.000540415,0.000361573,0.000715989,0.00039137,0.00069315,0.006694221,0.006738208,0.004508308,0.008927367,0.004879826,0.008642608,Terrestrial,5,0.735534596,0.704365015,0.354017458,0.269907123,0.283425628,0.209684909,33,33,206,4.102757899,0,,
Mustela_nivalis_KT901457.1,Mustela_nivalis,Carnivora,Mustelidae,Mustela_nivalis,Carnivora,Mustelidae,Mustela_nivalis,29.9405906,56.42122771,43163875.16,-0.648810196,122.995127,15.92845154,-17.31588287,1630.184692,103.88,0.565027397,9.7,1632,0.001603,0.064009,0.025043353,0.0142847,0.00380259,0.0142847,13.92659684,0.58750742,3.13487698,0.495056625,0.000513113,0.000496241,0.000343192,0.000860799,0.000391254,0.000703205,0.022970227,0.022214906,0.015363461,0.038534868,0.017515011,0.031479933,Terrestrial,2,0.330759105,0.267259546,0.305309492,0.233039492,0.283283039,0.208800495,30,30,NA,3.271764247,0.000773181,,
Mustela_putorius_MN122879.1,Mustela_putorius,Carnivora,Mustelidae,Mustela_putorius,Carnivora,Mustelidae,Mustela_putorius,23.85612859,52.43645945,6011048.914,7.297661591,80.55244629,18.42382813,-3.49457016,1708.553345,915.37,0.959575342,13.03334247,1632,0.000283333,0.004163333,0.068054444,0.01454433,0.00405981,0.01454433,13.92659684,0.58750742,1.03549973,0.182599446,0.000276533,0.000270921,0.0001844,0.000409361,0.000206913,0.000395038,0.00467315,0.004578297,0.003116178,0.006917804,0.003496636,0.006675766,Terrestrial,2,1.015479277,1.023679073,0.365736291,0.261094089,0.283425628,0.209672448,34,34,73000,4.527299679,0.001202856,,
Mustela_sibirica_MN206976.1,Mustela_sibirica,Carnivora,Mustelidae,Mustela_sibirica,Carnivora,Mustelidae,Mustela_sibirica,104.9728194,48.36851878,13177643.22,1.887641144,123.6786816,18.18799744,-15.73822784,2137.236084,405,2.126027397,8.822219178,1632,0.001223,0.019208,0.063671387,0.01428401,0.00409923,0.01428401,13.92659684,0.58750742,2.11707476,0.267077148,0.000564187,0.000549045,0.000399469,0.000930006,0.00045267,0.000709382,0.010331635,0.010054343,0.007315251,0.017030673,0.008289485,0.012990516,Terrestrial,2,0.389082083,0.383697494,0.334557141,0.247976461,0.283425628,0.209687776,31,31,NA,4.067923896,0.000222942,,
Mylodon_darwinii__MK903500.1,Mylodon_darwinii,NA,NA,NA,Pilosa,Mylodontidae,Mylodon_darwinii,-70.98227989,-50.28931088,385380.8737,6.001825714,36.10978271,10.8565918,0.881545639,1876.002563,1500000,NA,NA,2567,0.006169333,0.165130333,0.037360388,0.00317351,0.00086638,0.00317351,48.57568948,2.374398335,27.36286755,3.163126351,0.00022499,0.000227726,0.000173012,0.00029309,0.000178887,0.000269606,0.005816364,0.005887104,0.004472665,0.007576876,0.004624545,0.006969779,Terrestrial,7,0.027538667,0.028535613,0.052164356,0.039628653,0.065959903,0.069704386,12,11,0,,NA,,Extinct
Mylomys_dybowskii__MN807593.1,Mylomys_dybowskii,Rodentia,Muridae,Mylomys_dybowskii,Rodentia,Muridae,Mylomys_dybowskii,23.00590047,3.3359323,1279787.083,23.20568695,10.51990845,24.90306396,21.88744507,5624.560547,114.4,NA,NA,2020,0.007544667,0.255855,0.029488056,0.00962045,0.00299594,0.00962045,13.83802873,0.323121765,8.39274894,0.434555218,0.000887582,0.000891429,0.000790305,0.000992162,0.000815015,0.000984439,0.028734784,0.028859341,0.025585516,0.032120481,0.0263855,0.031870471,Terrestrial,2,0.208659382,0.094723703,0.204968798,0.091772642,0.178439849,0.128617284,35,34,NA,1.752415978,8.51E-05,,
Myocastor_coypus_MH182628.1,Myocastor_coypus,Rodentia,Myocastoridae,Myocastor_coypus,Rodentia,Echimyidae,Myocastor_coypus,-63.49812174,-34.01027301,3888193.096,15.98751221,44.54058105,21.85306854,9.540066528,3562.766357,6937.45,0.874986301,10.25,2207,0.010822333,0.527286333,0.020524585,0.00579404,0.00246664,0.00579404,22.67681064,0.79041136,19.81201728,0.985215652,0.000523374,0.000518082,0.000473808,0.000609701,0.00048045,0.000577794,0.026520127,0.026251963,0.024008529,0.030894409,0.0243451,0.02927765,Terrestrial,2,0.066966983,0.084539572,0.156186479,0.125866448,0.172848447,0.13551134,24,25,NA,3.593740274,0.002283852,,
Myodes_glareolus_MN103077.1,Myodes_glareolus,Rodentia,Cricetidae,Myodes_glareolus,Rodentia,Cricetidae,Myodes_glareolus,37.3560558,55.77893922,8679125.162,4.597019958,92.75177734,17.30304718,-7.943939972,1487.518921,20.73,0.228,4.9,2109,0.001716333,0.082428,0.020822213,0.00580721,0.00165201,0.00580721,24.89001479,2.200181681,3.40245809,0.462671463,0.000523354,0.00052011,0.000360204,0.000721971,0.000395391,0.000664491,0.025340999,0.025183948,0.017441222,0.034958098,0.019145,0.032174889,Terrestrial,2,0.212522379,0.210485749,0.250052012,0.229478984,0.19044268,0.196480495,31,31,NA,1.58288,0.003128246,,
