"Seq.Names","Species.NCBI","Order.RD","Family.RD","Species.RD","Species.Vertlife","Backbone","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Habitat","Clade","dN","dS","W","MolRateAll","MolRate12nd","MolRate3rd","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Island","IUCN","IUCN.Categories","Length","BodyMass","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Geochelone_pardalis__DQ080041.1","Geochelone_pardalis","Testudines","Testudinidae","Stigmochelys_pardalis","Stigmochelys_pardalis","Testudinidae",30.03090729,-12.13928994,5392039.74823369,21.6433288574219,26.6047192382812,24.9749618530273,17.4152465820313,5324.85400390625,"Terrestrial",707,0.00728533333333333,0.138451,0.0526203012858942,0.00281348,0.00110442,0.00920174,50.32539167,5.46614425296079,33.72641718,5.57584381006192,0.000221326256819126,0.000222291834455722,0.000134600464669675,0.000291923335076646,0.000162805297278394,0.000278905964374535,0.00420610014406087,0.00422445005109295,0.00255795693639932,0.00554773210990529,0.00309396360909924,0.00530034905842131,0,"LC",2,393.0255626,12079.41718,0.0395273096049772,0.0395273096049772,0.0537464875251774,0.0537464875251774,0.053061326,0.053061326,19,19
"Takydromus_amurensis__KU641018.1","Takydromus_amurensis","Squamata","Lacertidae","Takydromus_amurensis","Takydromus_amurensis","Lacertoidea",128.24611929,40.61651214,427561.763545721,7.14200592041016,109.84740234375,21.6370300292969,-9.01583786010742,2265.27734375,"Terrestrial",587,0.00836766666666667,0.211244666666667,0.0396112564577567,0.00625487,0.00186979,0.02195362,64.75156756,4.16909533289887,29.46440803,2.1127229060839,0.000285485242425357,0.000280977599743495,0.000237823911681808,0.000349050273320283,0.000250871983696246,0.000334931032112791,0.0072071746254707,0.00709337761207203,0.00600394768935023,0.00881189602487177,0.00633335082323853,0.00845545085069384,0,"LC",2,80,11.8,0.0375718290639148,0.0375718290639148,0.0589744938173832,0.0379937817766197,0.049725546,0.0433940841422445,24,24
"Takydromus_sexlineatus_KF425529.1","Takydromus_sexlineatus","Squamata","Lacertidae","Takydromus_sexlineatus","Takydromus_sexlineatus","Lacertoidea",104.39917819,11.71221466,3721165.98858138,24.5136459350586,18.6204919433594,26.6942565917969,21.4686386108398,4951.95703125,"Terrestrial",587,0.0155526666666667,0.492333333333333,0.0315897088693297,0.00807531,0.00268703,0.02784793,64.75156756,4.16909533289887,44.73636611,2.56434506304058,0.000348781277809715,0.000345879874153025,0.000287607585936404,0.000405448170909795,0.000317122640483636,0.000386683443507732,0.0110409779100036,0.0109491314270654,0.00910447092520188,0.0128348182183927,0.0100387959191206,0.012240804279243,0.003516605,"LC",2,70,8,0.0311562234163723,0.0311562234163723,0.0517832753663561,0.0227125516587501,0.049604637,0.0433969650051877,22,22
"Takydromus_tachydromoides_AB080237.1","Takydromus_tachydromoides","Squamata","Lacertidae","Takydromus_tachydromoides","Takydromus_tachydromoides","Lacertoidea",138.06356469,37.63938541,367944.485788078,11.6426826477051,79.7866845703125,23.0743698120117,0.817732810974121,2460.32885742188,"Terrestrial",587,0.0104273333333333,0.275437333333333,0.0378573710656507,0.00626617,0.00209084,0.0206754,64.75156756,4.16909533289887,34.34059299,2.15344388299821,0.000304873669633249,0.000301207166531268,0.000266549099444159,0.00037379995689387,0.000272967132657696,0.000352797975066241,0.00805321819902786,0.00795636775752142,0.00704087716450041,0.00987390160414575,0.00721040909534705,0.00931913561706208,0.01336568,"LC",2,70,8,0.0347425294817277,0.0347425294817277,0.0524815620075806,0.0230967947563868,0.049541128,0.0437507041163902,23,23
"Takydromus_wolteri_JX181764.1","Takydromus_wolteri","Squamata","Lacertidae","Takydromus_wolteri","Takydromus_wolteri","Lacertoidea",122.6242751,36.4479516,2260705.59197399,10.751252746582,102.002763671875,23.9581298828125,-4.17256355285645,2601.6259765625,"Terrestrial",587,0.010985,0.251621,0.0436569284757631,0.00756688,0.00267706,0.02441371,64.75156756,4.16909533289887,29.46440803,2.1127229060839,0.000374782542490046,0.00036886494839449,0.000312213162150897,0.000458230162023261,0.000329342557571198,0.000439694545005658,0.00858472081237031,0.00844917316158125,0.00715151461753035,0.0104961612743245,0.00754387835035253,0.0100715868100927,0,"LC",2,66,6.7,0.103112356403761,0.0838485775072879,0.061375711464635,0.0489384124543863,0.050073106,0.044486576910249,28,27
"Tarentola_mauritanica_EU443255.1","Tarentola_mauritanica","Squamata","Phyllodactylidae","Tarentola_mauritanica","Tarentola_mauritanica","Gekkota",3.74092573,36.28629991,1624644.3170034,16.474201965332,59.767724609375,25.248225402832,8.725341796875,3278.990234375,"Terrestrial",661,0.0336053333333333,1.095803,0.0306673127682013,0.00332452,0.00122761,0.01905204,143.10864755,6.86680893125654,128.27333186,6.75328154527842,0.000262689465290944,0.000262469480241085,0.000230788483510911,0.000292424531862235,0.000234220757832142,0.000287686858158661,0.00856578035631881,0.00855860708191027,0.00752555286651047,0.00953538166426657,0.00763747249726437,0.0093808955591623,0.0125054,"LC",2,86,16.4,0.0577509484655977,0.0577509484655977,0.0608636961498805,0.0339646228583787,0.082890837,0.09756012088502,17,17
"Teratoscincus_roborowskii_MT107158.1","Teratoscincus_roborowskii","Squamata","Sphaerodactylidae","Teratoscincus_roborowskii","Teratoscincus_roborowskii","Gekkota",89.63970609,42.69026938,6810.83050348307,14.4098556518555,133.043916015625,30.9329315185547,-5.53404235839844,2795.63354492188,"Terrestrial",664,0.0248516666666667,0.703765333333333,0.0353124336900179,0.00212076,0.00064497,0.01579822,167.69059778,7.23627653741279,167.69059758,7.23627646134376,0.000148469242645289,0.000148818427480289,0.000132121774797693,0.000164012464102516,0.000134577788623059,0.000159396208927712,0.00420444662490816,0.00421433506358292,0.00374150861301416,0.00464460947501556,0.00381105957760996,0.00451388341927762,0,"LC",2,94.6,20.4,0.0391535544316741,0.0391535544316741,0.0405825970722755,0.0117381388410392,0.0455009,0.0273523116660409,15,15
"Testudo_graeca__DQ080050.1","Testudo_graeca","Testudines","Testudinidae","Testudo_graeca","Testudo_graeca","Testudinidae",32.38491432,36.08457354,1983815.0173716,14.8607391357422,77.0022802734375,25.6019805908203,4.50291328430176,3478.47998046875,"Terrestrial",707,0.00478733333333333,0.0597016666666667,0.0801875994528349,0.00295032,0.00123854,0.00887733,50.32539167,5.46614425296079,19.02503684,2.84947373074364,0.000256590567325456,0.000257949642747291,0.000170016616691583,0.000322615716655255,0.000182661713922241,0.000314443349059551,0.00319987839860923,0.00321682709680083,0.00212023577026501,0.00402326193646703,0.00227792969447451,0.003921346332914,0.001667205,"VU",4,188.1649816,1224.953533,0.0388042742662049,0.0388042742662049,0.0533317459752554,0.0533317459752554,0.052904935,0.052904935,17,17
"Testudo_horsfieldii__DQ080045.1","Testudo_horsfieldii","Testudines","Testudinidae","Testudo_horsfieldii","Agrionemys_horsfieldii","Testudinidae",64.5928319,41.76739519,1864871.49347977,12.4943916320801,110.029970703125,27.0269470214844,-2.63871803283691,2922.86962890625,"Terrestrial",707,0.00478,0.0782966666666667,0.0610498531227383,0.0024408,0.00100024,0.00734684,50.32539167,5.46614425296079,24.98971272,2.81992038177657,0.000193438990683093,0.000195061379985951,0.000128394331116302,0.000231414061919044,0.000149389015072646,0.000224690996912786,0.00316854145896455,0.00319511628625523,0.00210310630654868,0.00379057524436292,0.00244700040100515,0.00368045106449402,1.42e-06,"VU",4,173,864.9748018,0.0394607970345518,0.0394607970345518,0.0489571494426866,0.0489571494426866,0.052944424,0.052944424,18,18
"Testudo_kleinmanni__DQ080048.1","Testudo_kleinmanni","Testudines","Testudinidae","Testudo_kleinmanni","Testudo_kleinmanni","Testudinidae",22.70763253,31.46462487,109688.221796435,20.5666931152344,51.2067333984375,27.2828338623047,13.5474151611328,3966.11694335938,"Terrestrial",707,0.00362466666666667,0.047991,0.0755280503983386,0.00322201,0.00119254,0.00931628,50.32539167,5.46614425296079,13.53525244,2.27076775527512,0.000274862108710976,0.000276037394430215,0.000171311623641754,0.000393584436149757,0.000189949273537063,0.000360198213474526,0.00363920566281454,0.00365476657975918,0.00226818543227646,0.00521110281642348,0.00251495004220632,0.00476906542105646,0,"CR",6,108.875,243.9940752,0.0536554967101462,0.0536554967101462,0.0545132898168494,0.0545132898168494,0.053008748,0.053008748,18,18
"Testudo_marginata__DQ080047.1","Testudo_marginata","Testudines","Testudinidae","Testudo_marginata","Testudo_marginata","Testudinidae",22.37400667,38.89643673,75879.1188334038,14.483723449707,67.273115234375,24.0944793701172,5.84387512207031,2832.275390625,"Terrestrial",707,0.00247333333333333,0.0392343333333333,0.0630400244683653,0.00265258,0.00097799,0.00822161,50.32539167,5.46614425296079,13.53525244,2.27076775527512,0.000187555347308759,0.000188357317148445,0.000116896473001822,0.000268566904196358,0.000129614089538809,0.00024578542799163,0.00297517884693838,0.00298790044478753,0.00185432150427675,0.00426026015156656,0.0020560602669793,0.00389887900685968,0.090107698,"LC",2,258.35,2546.561629,0.0536554967101462,0.0536554967101462,0.048149806591211,0.048149806591211,0.052987731,0.052987731,18,18
"Thermophis_baileyi_MF326642.1","Thermophis_baileyi","Squamata","Colubridae","Thermophis_baileyi","Thermophis_baileyi","Serpentes",91.16354543,29.74894682,53444.2778405815,0.4081139087677,64.4234228515625,8.97552719116211,-8.37857437133789,6156.85693359375,"Terrestrial",435,0.00468366666666667,0.0910473333333333,0.0514421070359007,0.00466504,0.00138124,0.01865484,49.93369948,2.18543803238888,15.80683484,1.56165175549432,0.000299302435705238,0.00029793660527556,0.00024797890836229,0.00042860925767323,0.000250931782497446,0.00036339419516562,0.00581823826726923,0.0057916874413335,0.00482054337683386,0.00833187601305112,0.00487794526616736,0.00706413901188013,0,"NT",3,590,75.4,0.0545120221040806,0.0545120221040806,0.0860320822651911,0.0228208920214262,0.086261174,0.0527812948627336,28,28
"Thermophis_shangrila_MF066951.1","Thermophis_shangrila","Squamata","Colubridae","Thermophis_shangrila","Thermophis_shangrila","Serpentes",99.48079341,27.47952691,392.093906871638,10.1083992004395,53.6554541015625,16.6817916870117,2.51165161132813,6086.0830078125,"Terrestrial",435,0.001375,0.0177936666666667,0.0772746857496113,0.0043471,0.00132474,0.01734157,49.93369948,2.18543803238888,4.42598167,0.722251745817989,0.000318880738449103,0.000313772047375753,0.000209219791248861,0.000490408326455728,0.000236620603679967,0.000419833235496869,0.00412658732100644,0.00406047652387032,0.00270748161858314,0.00634629984837169,0.00306207138061583,0.0054329982894687,0,"NT",3,671.8,103.6,0.0910448883409604,NA,NA,NA,0.08635738,NA,29,NA
"Thermophis_zhaoermii_GQ166168.1","Thermophis_zhaoermii","Squamata","Colubridae","Thermophis_zhaoermii","Thermophis_zhaoermii","Serpentes",100.25038204,30.28622027,5687.04398410426,1.96850852966309,61.570380859375,9.92692642211914,-6.68655548095703,5812.93994140625,"Terrestrial",435,0.001092,0.0189486666666667,0.0576293846532738,0.00440359,0.00132701,0.01743115,49.93369948,2.18543803238888,4.42598167,0.722251745817989,0.000253249284644669,0.000249192055079507,0.000166158554213641,0.000389473376356113,0.000187919781249835,0.000333423922300059,0.00439444714130368,0.00432404504366596,0.00288322624323218,0.0067582428425945,0.003260832687707,0.00578565820728607,0,"EN",5,917,135.4,0.0910448883409604,0.0545120221040806,0.0828419567366135,0.0240420998915855,0.086275653,0.0526779479601835,29,28
"Tomistoma_schlegelii_NC_011074.1","Tomistoma_schlegelii","Crocodiles","Crocodylidae","Tomistoma_schlegelii","Tomistoma_schlegelii","Crocodylidae",106.66719251,-0.8342655,147271.518277601,25.9453033447266,3.38484771728516,26.4347259521484,25.4299575805664,5473.85693359375,"Terrestrial",777,0.007208,0.145437,0.0495609782930066,0.00477921,0.00142778,0.01472919,58.33476844,4.00382383976525,24.32595692,3.35282656997814,0.00030183382532292,0.000301239196719385,0.000231037777914039,0.000414459460166553,0.000232903533531414,0.000365520761058026,0.00609015067334761,0.00607815275433924,0.00466168719568313,0.00836261660769187,0.00469933285324753,0.0073751724370139,0,"VU",4,4500,150000,0.020305938779883,0.020305938779883,0.0300336973225971,0.0300336973225971,0.057838371,0.057838371,9,9
"Trachemys_scripta_FJ392294.1","Trachemys_scripta","Testudines","Emydidae","Trachemys_scripta","Trachemys_scripta","Emydidae",-91.87729203,34.24937307,2421554.22713458,16.712614440918,76.79935546875,26.7919982910156,5.79505844116211,3234.79565429688,"Terrestrial",723,0.003495,0.0295646666666667,0.118215437346382,0.00320042,0.00139441,0.00684325,22.65473698,2.40798772671425,10.31246347,1.46311661077312,0.000345314760564287,0.000346637672346179,0.000222709641619723,0.000460495785969464,0.000267154001930236,0.000444639507649431,0.00292106317343718,0.00293225385894821,0.0018839302769499,0.00389539468200054,0.00225989099162616,0.0037612643291806,0,"LC",2,191.6668052,1191.094799,0.132379075000765,0.132379075000765,0.146333183948314,0.146333183948314,0.249773923,0.249773923,18,18
"Trimeresurus_albolabris_KF311102.1","Trimeresurus_albolabris","Squamata","Viperidae","Trimeresurus_albolabris","Trimeresurus_albolabris","Serpentes",103.38229449,20.31131455,3252884.73442915,21.770768737793,35.8899658203125,26.0120300292969,16.1160751342773,4499.3046875,"Terrestrial",472,0.007722,0.185320666666667,0.0416683154604092,0.00636241,0.001956,0.02265067,48.46571197,2.36160496055419,19.63296015,2.28132327721211,0.000398799854805257,0.000391569110822149,0.000298212129077424,0.000525036817849892,0.00032133829316982,0.000516580811555969,0.00957081778801866,0.00939728679922747,0.0071568078954564,0.0126003850179341,0.00771181387150478,0.0123974488972753,0.002649597,"LC",2,1000,521.2,0.144481380673932,0.144481380673932,0.113810142280612,0.116390513939321,0.092665342,0.0988957151565783,32,32
"Trimeresurus_sichuanensis_KT266810.1","Trimeresurus_sichuanensis","Squamata","Viperidae","Trimeresurus_sichuanensis","Trimeresurus_sichuanensis","Serpentes",105.75797852,28.64946803,715.023468807099,17.7065505981445,70.70509765625,27.3545654296875,7.47977066040039,3029.34008789062,"Terrestrial",472,0.005099,0.111247666666667,0.0458346691915636,0.00347923,0.00134111,0.01128233,48.46571197,2.36160496055419,23.04200735,2.36110233551468,0.000223678437670724,0.000222014013016078,0.000179966753268828,0.000286421910652654,0.000187862806287269,0.000278555370844862,0.00488011458609795,0.00484380092475812,0.00392643290424257,0.00624902318931481,0.00409870540359103,0.00607739459579504,0,"DD",1,1220,929.6,0.11616758538301,0.0669670153089327,0.117925379230415,0.0611248549647628,0.091629999,0.0971945160606516,33,31
"Viridovipera_stejnegeri_stejnegeri_FJ752492.1","Viridovipera_stejnegeri","Squamata","Viperidae","Trimeresurus_stejnegeri","Trimeresurus_stejnegeri","Serpentes",111.24202223,27.35282957,1773161.02597448,17.3905075073242,69.12291015625,26.371435546875,7.33899078369141,3345.45971679688,"Terrestrial",472,0.00308966666666667,0.0775853333333333,0.0398228187458111,0.00311233,0.00113626,0.01001667,48.46571197,2.36160496055419,19.63296015,2.28132327721211,0.000159564700603899,0.000156671591479345,0.000119318321005726,0.000210073653831073,0.000128571382171763,0.000206690302266782,0.00400686605391748,0.00393421652242597,0.00299622991951761,0.00527520804521581,0.00322858567577634,0.00519024792258142,9.58e-05,"LC",2,1045,592.4,0.156300164512442,0.156300164512442,0.106741100730292,0.0465293931921104,0.091519143,0.097271302865533,34,34
"Trioceros_melleri_AB474916.1","Trioceros_melleri","Squamata","Chamaeleonidae","Trioceros_melleri","Trioceros_melleri","Iguania",37.6024505,-11.54170941,461649.788219404,23.4714630126953,16.783759765625,25.7598846435547,20.7101501464844,5311.47900390625,"Terrestrial",541,0.0155473333333333,0.448854,0.0346378406638536,0.00423205,0.00122587,0.02008878,90.79567545,5.1247370687925,52.86346226,5.22359720721441,0.000296680334329291,0.000298118774930247,0.000215056500168248,0.000355900135133241,0.000231378146305987,0.000343846536448913,0.00856520870363874,0.00860673671385497,0.00620871555635599,0.0102748938245634,0.00667992409086408,0.00992690450267399,0,"LC",2,288,392.8,0.075919976238192,0.0481039095104718,0.069921565176584,0.0320227802215611,0.066071304,0.0578716741609902,25,24
"Trionyx_triunguis_NC_012833.1","Trionyx_triunguis","Testudines","Trionychidae","Trionyx_triunguis","Trionyx_triunguis","Trionychidae",13.76890544,8.56198508,2373393.85444391,25.9515258789062,19.9866564941406,28.7233520507813,23.1089172363281,5459.53271484375,"Terrestrial",734,0.00773733333333333,0.214730666666667,0.0360327355819383,0.00250098,0.00101825,0.01627502,98.28492361,10.9676350664407,28.39993751,2.29064223191635,0.000274178304865234,0.000274489445721636,0.000213573654668385,0.00034840882969321,0.000233683528902942,0.000316288913041168,0.00760914486333555,0.00761777981295504,0.00592721177615615,0.00966923060562331,0.00648531190121679,0.008777821276487,0.001030911,"VU",4,584.289612,29728.19454,0.0167123964227101,0.0167123964227101,0.0305204064790576,0.0305204064790576,0.05098273,0.05098273,11,11
"Tropidophis_haetianus_FJ755181.1","Tropidophis_haetianus","Squamata","Tropidophiidae","Tropidophis_haetianus","Tropidophis_haetianus","Serpentes",-71.27733423,18.90963241,75675.1847653751,24.2169525146484,12.6893212890625,25.8161712646484,22.4198577880859,4789.01611328125,"Terrestrial",512,0.020626,10.1823626666667,0.00202565953258785,0.00235392,0.00091707,0.00793527,98.14898435,7.20413949005463,98.14898435,7.20413949005463,0.000211291976883065,0.000207824398597163,0.00017418232520112,0.000265462884849753,0.000183386576798511,0.000241077478935192,0.104307744457496,0.10259591765239,0.0859879572055212,0.131050100265672,0.0905317867332956,0.11901184530611,0.015886524,"NT",3,552,73.5,0.1747801019174,0.041497194855663,0.0645229357522706,0.0180857111450263,0.056616164,0.0426545661711618,23,18
"Tropidophorus_hangnam_MN977920.1","Tropidophorus_hangnam","Squamata","Scincidae","Tropidophorus_hangnam","Tropidophorus_hangnam","Scincoidea",101.51461228,16.42305843,2607.60656531455,23.7389572143555,20.1957800292969,25.9198516845703,20.1183441162109,4769.41455078125,"Terrestrial",626,0.013197,0.360524,0.0366050526455936,0.00283232,0.00066608,0.01551234,171.32826885,44.0513198106617,53.53278432,3.42383734253485,0.000247480454035109,0.000246338316942527,0.000191978300822273,0.000286370931013445,0.000216657751076868,0.000280851376929032,0.00676082770406561,0.00672962607997178,0.00524458474847686,0.00782326237271282,0.00591879359318306,0.00767247570023203,0,"DD",1,101.2,22.4,0.0617870281256329,NA,0.0482595900699895,NA,0.063740796,NA,23,NA
