"Species.FishBase","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Length","BodyMass","Low_Elev","Up_Elev","Deep","IUCN.Categories","Habitat","Map.Source","Seq.Names","Accession","Species.NCBI","Order.FTL","Family.FTL","Species.FTL","Backbone","MolRateAll","MolRate12nd","MolRate3rd","Clade","dN","dS","W","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Chaetodontoplus_septentrionalis",128.17386075,4.79129734,4380953.08732526,27.3897800445557,5.75153064727783,29.551456451416,24.9555339813232,3516.28525390625,22,243.3,5,60,32.5,2,"Marine","AquMap","Chaetodontoplus_septentrionalis_AP006007.1","AP006007.1","Chaetodontoplus_septentrionalis","Incertae-sedis-in-Eupercaria","Pomacanthidae","Chaetodontoplus_septentrionalis","Pomacanthidae",0.00740699,0.00108735,0.02670571,4060,0.00178366666666667,0.0876456666666667,0.0203508825307964,22.61400034,1.58733507461865,8.39528308,1.00035647283392,0.000215587495979173,0.000212939906556164,0.00015839386548344,0.000306002206692796,0.000169476121727548,0.000279217444555123,0.0105935207307561,0.0104634236984037,0.00778314479697612,0.0150363113850091,0.00832770379717364,0.0137201639355243,0.199666027323109,0.0872234617606469,0.079825723,0.03978372,0.071527687,0.058219353,37,35
"Pomacanthus_xanthometopon",121.4327414,-0.65654052,6623239.47641863,28.5794868469238,4.1061577796936,29.9197082519531,26.9127044677734,4657.82526855469,38,1379.51,5,30,17.5,2,"Marine","AquMap","Pomacanthus_xanthometopon_KP218258.1","KP218258.1","Pomacanthus_xanthometopon","Incertae-sedis-in-Eupercaria","Pomacanthidae","Pomacanthus_xanthometopon","Pomacanthidae",0.00449494,0.00139829,0.01866259,4063,0.00332733333333333,0.108720666666667,0.0306044235686561,39.31135996,1.94738309300134,19.34427231,1.617817211841,0.000173201716270767,0.000172742493315196,0.000137921313030797,0.000221609285247005,0.000147883533143572,0.000201187541166913,0.00565936868185794,0.00564436356488388,0.00450658097583156,0.00724108672557939,0.00483209666771926,0.00657380593088386,0.0534157562800471,0.0534157562355522,0.076378138,0.040005613,0.071519398,0.058279749,35,35
"Pomacanthus_imperator",100.7530008,-0.48012987,13286650.6017899,28.0560989379883,4.8486385345459,29.7393741607666,26.0410804748535,2695.51513671875,40,2242.23,1,100,50.5,2,"Marine","AquMap","Pomacanthus_imperator_KP218259.1","KP218259.1","Pomacanthus_imperator","Incertae-sedis-in-Eupercaria","Pomacanthidae","Pomacanthus_imperator","Pomacanthidae",0.00586009,0.00151853,0.0245425,4063,0.00499633333333333,0.139574,0.0357970204574873,39.31135996,1.94738309300134,19.34427231,1.617817211841,0.000260080196872624,0.000259390626357591,0.000207103041576699,0.000332769142112538,0.000222062340040974,0.000302103792281192,0.00726541465040354,0.00724615130093422,0.00578548267229826,0.00929600111572793,0.00620337495140681,0.00843935580169226,0.0467627978047164,0.0467627977876657,0.067935239,0.041275359,0.071523283,0.058279749,36,36
"Pygoplites_diacanthus",99.89467096,-0.5986356,12892380.9698681,28.1161918640137,4.7489013671875,29.7583484649658,26.1526756286621,3236.45654296875,25,186.17,1,80,40.5,2,"Marine","AquMap","Pygoplites_diacanthus_KP898265.1","KP898265.1","Pygoplites_diacanthus","Incertae-sedis-in-Eupercaria","Pomacanthidae","Pygoplites_diacanthus","Pomacanthidae",0.00423197,0.0009294,0.01823858,4063,0.00208733333333333,0.149743666666667,0.0139393764010053,39.31135996,1.94738309300134,26.745241,1.35464657964576,7.82520559443006e-05,7.77987438141874e-05,6.80516470052613e-05,9.87429449135628e-05,7.22821477934538e-05,8.55635023267762e-05,0.00561374151132451,0.00558122125237803,0.00488197212325464,0.00708374191735304,0.00518546495295449,0.00613825897696583,0.0394930999249623,0.0394930985480591,0.092021831,0.050312874,0.071559293,0.058271993,36,36
"Holacanthus_africanus",-3.44467462,5.29509014,534403.70434297,27.0696277618408,5.76300048828125,28.9905281066895,24.5737686157227,4280.8765625,45,1910.78,1,40,20.5,2,"Marine","AquMap","Holacanthus_africanus_KP898264.1","KP898264.1","Holacanthus_africanus","Incertae-sedis-in-Eupercaria","Pomacanthidae","Holacanthus_africanus","Pomacanthidae",0.00520475,0.00147026,0.02105065,4063,0.00380766666666667,0.104334666666667,0.0364947412812616,39.31135996,1.94738309300134,14.10294194,1.17303208329721,0.000271839481149703,0.000271292767558063,0.000218597706524838,0.000335167821870406,0.000231509973203343,0.00031678496882596,0.00744873018977342,0.00743374957688382,0.00598984124425286,0.0091840032317889,0.00634365295041049,0.00868029085024955,0.051028579543692,0.0510285791978992,0.084621827,0.053283128,0.071545305,0.059229295,36,36
"Holacanthus_tricolor",-70.75032916,15.83469797,1886387.20208891,27.5822467803955,5.00049781799316,29.4268836975098,25.5803813934326,2756.27390625,35,1228.35,3,92,47.5,2,"Marine","AquMap","Holacanthus_tricolor_KP965873.1","KP965873.1","Holacanthus_tricolor","Incertae-sedis-in-Eupercaria","Pomacanthidae","Holacanthus_tricolor","Pomacanthidae",0.00553732,0.00134188,0.0235354,4063,0.00262733333333333,0.0892453333333333,0.0294394478142648,39.31135996,1.94738309300134,10.44265992,0.958329430688788,0.000253798003521097,0.00025094613092874,0.000207317263062829,0.000331358258183912,0.000215513736125661,0.00031135267564375,0.00862101779633652,0.00852414530707144,0.00704215868350539,0.0112555867309221,0.00732057671344074,0.0105760365346556,0.051028579543692,0.0510285791978992,0.088781803,0.059576145,0.071548947,0.059229295,36,36
"Holacanthus_ciliaris",-79.56440528,19.79830408,2031379.28192832,27.2336578369141,6.1424388885498,29.5310306549072,24.6646003723145,3175.42043457031,45,2092.45,1,70,35.5,2,"Marine","AquMap","Holacanthus_ciliaris_KP965874.1","KP965874.1","Holacanthus_ciliaris","Incertae-sedis-in-Eupercaria","Pomacanthidae","Holacanthus_ciliaris","Pomacanthidae",0.00434215,0.00110101,0.01689704,4063,0.000860666666666667,0.0313946666666667,0.0274144228319035,39.31135996,1.94738309300134,3.41949171,0.675581796612541,0.000262259737118095,0.000253821348315451,0.000169957939688496,0.000508346169960088,0.000179296430358432,0.000391764320850282,0.0095664876377733,0.00925867926790953,0.00619958117413685,0.0185430192376146,0.00654022269437589,0.0142904456990562,0.129608590799668,0.129608589684279,0.093543655,0.072513444,0.071589719,0.288164022,37,37
"Holacanthus_passer",-93.01974355,7.68047549,961208.072693293,26.6012496948242,6.1793041229248,28.7314071655273,24.2525997161865,3136.17685546875,35.59999847,1433.44,1,80,40.5,2,"Marine","AquMap","Holacanthus_passer_KP965872.1","KP965872.1","Holacanthus_passer","Incertae-sedis-in-Eupercaria","Pomacanthidae","Holacanthus_passer","Pomacanthidae",0.0040525,0.00111531,0.01691429,4063,0.000406333333333333,0.02963,0.0137135785802677,39.31135996,1.94738309300134,3.41949172,0.675581799216847,0.000123816660234038,0.000119832774437078,8.02396314795806e-05,0.000239997527178883,8.46484609943601e-05,0.000184957718848808,0.00902876368187336,0.00873825703011635,0.00585110815604588,0.0175007220598285,0.0061726018849784,0.013487195757564,0.139243777900716,0.13924377662108,0.096650919,0.087223588,0.071587409,0.288164022,37,37
"Centropyge_aurantia",21.88972854,-13.57687995,145642.679720423,28.578332901001,2.86482262611389,29.630443572998,27.5110244750977,4858.49794921875,10,25.12,3,20,11.5,2,"Marine","AquMap","Centropyge_aurantia_KP973959.1","KP973959.1","Centropyge_aurantia","Incertae-sedis-in-Eupercaria","Pomacanthidae","Centropyge_aurantia","Pomacanthidae",0.00806111,0.0043486,0.02401531,4063,0.0153393333333333,0.154909666666667,0.0990211499605146,39.31135996,1.94738309300134,23.25911496,1.06793335022256,0.000660936795540447,0.000657475328707462,0.000602917348007947,0.00080637913217393,0.000611999213432148,0.000728074282108013,0.00667470329120597,0.00663974644780064,0.00608877344131395,0.00814350401399579,0.00618048986177384,0.00735271487352285,0.0667932148388713,0.0394930985480591,0.084022896,0.055806161,0.07161535,0.058271993,37,36
"Apolemichthys_arcuatus",-148.1514773,15.7642226,225162.285574836,25.4847202301025,6.56863451004028,27.7663059234619,23.0610237121582,405.443442382812,18,67.64,10,183,96.5,2,"Marine","AquMap","Apolemichthys_arcuatus_KP965871.1","KP965871.1","Apolemichthys_arcuatus","Incertae-sedis-in-Eupercaria","Pomacanthidae","Apolemichthys_arcuatus","Pomacanthidae",0.00565985,0.00143163,0.02290786,4063,0.00382033333333333,0.15642,0.0244235604995099,39.31135996,1.94738309300134,21.44073599,1.16754315347376,0.000178722513571561,0.000177536115099361,0.000158864256820227,0.000214193038892567,0.000162737773547654,0.000201008403506242,0.00731762732035518,0.00726905133684025,0.00650454944206086,0.00876993503452804,0.00666314698673522,0.008230102384551,0.0312613904586556,NA,0.088961833,NA,0.071545305,NA,34,NA
"Centropyge_vrolikii",125.89240765,-2.68974664,6924222.62959378,28.1618061065674,4.43646860122681,29.687442779541,26.3602695465088,4712.22491455078,12,42.46,1,25,13,2,"Marine","AquMap","Centropyge_vrolikii_MF001440.1","MF001440.1","Centropyge_vrolikii","Incertae-sedis-in-Eupercaria","Pomacanthidae","Centropyge_vrolikii","Pomacanthidae",0.006783,0.00163718,0.02771111,4063,0.000989666666666667,0.0458093333333333,0.021604039933638,39.31135996,1.94738309300134,3.89909385,0.773327982476752,0.000264795484066673,0.000248111000326911,0.000169946245699112,0.000443003080430648,0.000187605480573373,0.000403679209992209,0.0122567577582737,0.0114844723990996,0.00786641045939292,0.0205055666343628,0.00868381474713288,0.0186853575179553,0.104081881523158,0.0803045331442793,0.073282885,0.048359169,0.071549554,0.058269071,38,36
"Centropyge_eibli",78.59020729,-1.92513525,3089986.5180243,27.9387989044189,5.03597593307495,29.7508373260498,25.9121971130371,4773.58898925781,15,80.74,3,25,14,2,"Marine","AquMap","Centropyge_eibli_KT001113.1","KT001113.1","Centropyge_eibli","Incertae-sedis-in-Eupercaria","Pomacanthidae","Centropyge_eibli","Pomacanthidae",0.00731118,0.00153435,0.02809177,4063,0.000409333333333333,0.0476983333333333,0.00858171145043502,39.31135996,1.94738309300134,3.89909389,0.773327912367153,0.000109521336550111,0.00010262051478661,7.02910036101414e-05,0.000183229296991861,7.7594998685464e-05,0.000166964621319869,0.0127621788710409,0.011958047690057,0.00819079084820291,0.0213511370138847,0.00904190255447596,0.0194558652180511,0.0773509865798893,0.0537125084478463,0.079044411,0.061160292,0.071549554,0.058269071,37,35
"Centropyge_heraldi",106.48183808,-1.01347091,7145500.84560357,28.0392780303955,4.70685386657715,29.6447906494141,26.0785217285156,4166.48703613281,12,19.27,8,45,26.5,2,"Marine","AquMap","Centropyge_heraldi_KR870992.1","KR870992.1","Centropyge_heraldi","Incertae-sedis-in-Eupercaria","Pomacanthidae","Centropyge_heraldi","Pomacanthidae",0.01561125,0.00289236,0.06563216,4063,0.002828,0.137187,0.0206141981383076,39.31135996,1.94738309300134,8.36762595,0.73524996962658,0.00034055548159582,0.000341480950646491,0.00027538560070237,0.000419106576816619,0.000284784025319749,0.000402992748571439,0.0165204331165791,0.0165653278558487,0.013359025602389,0.0203309667446045,0.0138149455733877,0.0195492808339003,0.0968862465226484,0.0867901755643366,0.072512379,0.037868438,0.07155283,0.058269071,39,37
"Centropyge_nox",107.58752682,-0.5316681,8175936.9637021,28.3917198181152,4.32202291488647,29.8079643249512,26.6032447814941,3533.78688964844,10,25.12,10,70,40,2,"Marine","AquMap","Centropyge_nox_KR870993.1","KR870993.1","Centropyge_nox","Incertae-sedis-in-Eupercaria","Pomacanthidae","Centropyge_nox","Pomacanthidae",0.01065592,0.00290356,0.03770012,4063,0.00108233333333333,0.0341266666666667,0.0317151787458488,39.31135996,1.94738309300134,4.20774946,0.539810590767779,0.000261402795871494,0.000258461835485847,0.000183238864020623,0.00035185760115906,0.000201592930317229,0.000333789402653756,0.00824219841124841,0.00814946803727779,0.00577763932812793,0.0110942966451077,0.0063563548524416,0.0105245947162586,0.109635006794998,0.0636485301971091,0.071923521,0.056150053,0.071549554,0.058269071,39,36
"Centropyge_deborae",172.60411831,-16.28979305,63813.1416208134,27.4321346282959,4.50270795822144,29.124813079834,25.7697849273682,4472.36596679688,6.949999809,8.81,5,25,15,1,"Marine","AquMap","Centropyge_deborae_KX499480.1","KX499480.1","Centropyge_deborae","Incertae-sedis-in-Eupercaria","Pomacanthidae","Centropyge_deborae","Pomacanthidae",0.01074894,0.00289017,0.03759736,4063,0.00135866666666667,0.0331526666666667,0.0409821231072412,39.31135996,1.94738309300134,4.20774946,0.539810590767779,0.000328142222350542,0.000324450397733388,0.000230022054126289,0.000441691278818703,0.000253062144740691,0.000419010041643582,0.00800696004674687,0.00791687626539924,0.00561274128049372,0.0107776573132362,0.0061749398409273,0.0102242150936672,0.103534524024655,NA,0.08503615,NA,0.071563088,NA,40,NA
"Centropyge_venusta",129.47406682,2.86504871,5872481.95967656,27.7846221923828,5.21497917175293,29.65989112854,25.5878314971924,4162.30390625,12,42.46,10,40,25,2,"Marine","AquMap","Centropyge_venusta_KR870988.1","KR870988.1","Centropyge_venusta","Incertae-sedis-in-Eupercaria","Pomacanthidae","Centropyge_venusta","Pomacanthidae",0.00631234,0.00145745,0.02715033,4063,0.00132633333333333,0.105482333333333,0.0125739855331225,39.31135996,1.94738309300134,5.42496015,0.794263114636445,0.000250136913466637,0.000244495672961581,0.000185927889510518,0.000382947176483983,0.00019302347413924,0.000347577518512162,0.0198932083075589,0.0194445645191438,0.0147867109454473,0.0304555127310447,0.0153510176730184,0.0276425893442116,0.0549242302231052,0.0549242272948248,0.089265813,0.057862168,0.071563133,0.058271993,38,38
"Paracentropyge_multifasciata",115.10272482,-1.9413745,8546816.49836883,28.4446926116943,4.3562331199646,29.8732891082764,26.6585273742676,3568.2740234375,12,42.46,7,70,38.5,2,"Marine","AquMap","Paracentropyge_multifasciata_KP965875.1","KP965875.1","Paracentropyge_multifasciata","Incertae-sedis-in-Eupercaria","Pomacanthidae","Paracentropyge_multifasciata","Pomacanthidae",0.00548516,0.00125385,0.02190285,4063,0.000906,0.0927556666666667,0.00976759730762182,39.31135996,1.94738309300134,5.42496015,0.794263114636445,0.000170865074340869,0.000167011620786523,0.000127004775996378,0.000261585932566842,0.000131851671955379,0.000237425407216903,0.0174930506407692,0.0170985366745414,0.0130026629882943,0.0267809906907938,0.0134988849153817,0.0243074524613782,0.124703028438564,0.0549242272948248,0.080896414,0.052998614,0.071549554,0.058271993,40,38
"Apolemichthys_griffisi",122.75495103,-1.53566432,654778.072772945,28.985912322998,2.8304238319397,29.7962799072266,27.9231719970703,2865.24438476562,30,594.39,10,100,55,2,"Marine","AquMap","Apolemichthys_griffisi_KP898263.1","KP898263.1","Apolemichthys_griffisi","Incertae-sedis-in-Eupercaria","Pomacanthidae","Apolemichthys_griffisi","Pomacanthidae",0.00369421,0.00095961,0.01567027,4063,0.000581666666666667,0.0575013333333333,0.010115707461856,39.31135996,1.94738309300134,4.85589667,0.732312881573792,0.000122595371299061,0.000119126105891422,8.69582723877934e-05,0.000176262412611217,9.15802551808746e-05,0.000165569869407029,0.0121193076966035,0.011776349438793,0.00859636092835754,0.0174246253438885,0.00905327240098659,0.0163676015771863,0.0570921053208854,NA,0.099606294,NA,0.071589719,NA,39,NA
"Apolemichthys_kingi",42.22443679,-12.44844618,311204.96681723,25.9785957336426,6.11499977111816,28.5427951812744,23.5176544189453,3830.10241699219,21,212.79,10,50,30,2,"Marine","AquMap","Apolemichthys_kingi_KP218261.1","KP218261.1","Apolemichthys_kingi","Incertae-sedis-in-Eupercaria","Pomacanthidae","Apolemichthys_kingi","Pomacanthidae",0.00472938,0.00137083,0.01753442,4063,0.000856666666666667,0.0675956666666667,0.0126733962236238,39.31135996,1.94738309300134,3.78992784,0.666263237757423,0.000233476669674041,0.000228666133282068,0.000141683391646799,0.000391789912797017,0.000170939754945931,0.000334356774881187,0.0184225810946264,0.0180430035680431,0.0111795914170737,0.0309143583838011,0.0134880778545605,0.0263825709368993,0.105773122454343,0.0457426721696131,0.088323728,0.049601295,0.071617147,0.058271993,40,38
"Apolemichthys_trimaculatus",114.5965134,-2.37587188,10220688.0689147,28.1819953918457,4.54828882217407,29.7449550628662,26.3138771057129,3251.6607421875,26,393.62,10,80,45,2,"Marine","AquMap","Apolemichthys_trimaculatus_MZ411565.1","MZ411565.1","Apolemichthys_trimaculatus","Incertae-sedis-in-Eupercaria","Pomacanthidae","Apolemichthys_trimaculatus","Pomacanthidae",0.00422056,0.00126208,0.01623704,4063,0.00109366666666667,0.057865,0.0189003139491345,39.31135996,1.94738309300134,3.78992778,0.666263252983089,0.000298068858784138,0.000291927464318469,0.000180880625678268,0.000500180040422962,0.000218230892647667,0.000426857812601235,0.0157705771230212,0.015445641014436,0.00957024450308409,0.026464112806225,0.0115464162783212,0.0225846942939688,0.0488162813355359,0.0488162795831762,0.083174944,0.047890137,0.07156311,0.058271993,39,39
"Genicanthus_lamarck",111.26234208,-0.36534417,10869415.1955007,28.0462131500244,4.88528108596802,29.7462425231934,26.0091667175293,4032.02966308594,25,351.58,10,50,30,2,"Marine","AquMap","Genicanthus_lamarck_KT001111.1","KT001111.1","Genicanthus_lamarck","Incertae-sedis-in-Eupercaria","Pomacanthidae","Genicanthus_lamarck","Pomacanthidae",0.00629961,0.00162097,0.02324817,4063,0.00146966666666667,0.052134,0.0281901765962072,39.31135996,1.94738309300134,6.17198609,0.827247571411426,0.000242509579675982,0.000239278380983978,0.000178220392778505,0.000336277996725847,0.000186920550467049,0.000323884135621006,0.00860262718994849,0.00848800574793742,0.00632207436410608,0.0119289070637142,0.00663069810255101,0.0114892552913125,0.0972210508462581,0.0803628961219272,0.093857538,0.063520272,0.071621633,0.058271993,40,39
"Genicanthus_bellus",108.02032247,-2.04446239,5761695.68766258,28.591516494751,4.05832004547119,29.8723907470703,26.9371871948242,2782.95654296875,18,136.5,25,100,62.5,2,"Marine","AquMap","Genicanthus_bellus_KP965877.1","KP965877.1","Genicanthus_bellus","Incertae-sedis-in-Eupercaria","Pomacanthidae","Genicanthus_bellus","Pomacanthidae",0.0049821,0.00144729,0.0182153,4063,0.000667666666666667,0.024877,0.0268387131352923,39.31135996,1.94738309300134,3.81587539,0.614319296118964,0.000179475460361301,0.000176080822571854,0.00011206875907936,0.000291933312695412,0.000130436453227006,0.000235765585402444,0.00668718576246844,0.00656070288035949,0.00417563832194294,0.0108773215475643,0.00486001145321252,0.00878453390123307,0.257597299496619,0.0841249347133408,0.09912558,0.066524928,0.071628967,0.058271993,41,39
"Genicanthus_melanospilos",112.73377313,-1.00981359,8554685.56632339,28.2658157348633,4.53705835342407,29.7913150787354,26.4071464538574,3251.0982421875,18,136.5,20,80,50,2,"Marine","AquMap","Genicanthus_melanospilos_KR870991.1","KR870991.1","Genicanthus_melanospilos","Incertae-sedis-in-Eupercaria","Pomacanthidae","Genicanthus_melanospilos","Pomacanthidae",0.00502988,0.00138927,0.01916241,4063,0.000804,0.026872,0.0299196189342066,39.31135996,1.94738309300134,3.81587547,0.614319300674183,0.000216123215693836,0.000212035418893316,0.000134952494707647,0.000351544258722583,0.000157070756457084,0.000283907434843083,0.00722346150761785,0.00708683554291194,0.00451050178828841,0.0117496235328274,0.00524975791979446,0.00948900570783997,0.213203065758171,0.129294600700719,0.112023049,0.057657903,0.071621441,0.058271993,41,40
