Seq.Names,Species.NCBI,Order.BL,Family.BL,Species.BL,Order.IOC,Family.IOC,Species.IOC,,Migration,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,Habitat,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,BodyMass,Island,IUCN.Categories,Population,Div.Rate,Div.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,ClaDS.Rate,ClaDS.Rate.DNA,NTR,NTR.DNA,AFR,MaxLongevity,Generation
Pygoscelis_papua_KU356677.1,Pygoscelis_papua,SPHENISCIFORMES,Spheniscidae,Pygoscelis_papua,SPHENISCIFORMES,Spheniscidae,Pygoscelis_papua,,2,-25.58891468,-54.30748495,31443.70663,2.775403905,14.14191404,5.503910065,0.349319005,1532.048096,Terrestrial&Marine,1888,0.002356,0.059529333,0.039577127,0.00372566,0.00123859,0.00867141,21.00210488,1.3888172,7.72900268,0.844658608,0.000308567,0.000305583,0.000237417,0.000451147,0.000252962,0.000374772,0.007796587,0.007721196,0.00599884,0.011399178,0.006391625,0.009469396,5933,0.105022831,2,26613032,0.052176798,0.050514087,0.09935686,0.087369972,0.035132923,0.025358669,21,19,3.867200793,38,11.92169276
Pygoscelis_antarcticus_KU356673.1,Pygoscelis_antarcticus,SPHENISCIFORMES,Spheniscidae,Pygoscelis_antarcticus,SPHENISCIFORMES,Spheniscidae,Pygoscelis_antarcticus,,2,-39.88990179,-61.32507518,12591.57553,-1.604576452,15.98863164,1.107953978,-4.15454458,1077.002563,Terrestrial&Marine,1888,0.002072333,0.054367667,0.038117018,0.0036177,0.00120019,0.00849113,21.00210488,1.3888172,7.72900268,0.844658608,0.000271415,0.00026879,0.000208831,0.000396828,0.000222505,0.000329648,0.007120561,0.007051707,0.005478693,0.010410778,0.005837421,0.008648324,4146.1,0.484848485,2,8292909,0.052176798,0.050514087,0.099397675,0.08739458,0.034168622,0.023421015,21,19,4,26.8845312,9.400180385
Spheniscus_magellanicus_KU361804.1,Spheniscus_magellanicus,SPHENISCIFORMES,Spheniscidae,Spheniscus_magellanicus,SPHENISCIFORMES,Spheniscidae,Spheniscus_magellanicus,,2,-69.5800376,-48.94761279,940638.861,8.117582417,18.16505145,11.55283155,4.965800714,1993.17627,Terrestrial&Marine,1888,0.000470333,0.009674,0.04861829,0.00337263,0.00120243,0.00773133,21.00210488,1.3888172,1.11820072,0.278089127,0.000449698,0.000429085,0.000239012,0.000912581,0.000287886,0.000764506,0.009249572,0.008825581,0.004916095,0.018770324,0.005921344,0.015724669,4105.1,0.120689655,2,13817187,0.186825239,0.149084497,0.145874294,0.136027805,0.07894778,0.066588452,24,22,5,30,12.91304048
Spheniscus_demersus_KC914350.1,Spheniscus_demersus,SPHENISCIFORMES,Spheniscidae,Spheniscus_demersus,SPHENISCIFORMES,Spheniscidae,Spheniscus_demersus,,2,21.45787154,-31.44216984,330067.2179,18.54635468,17.6423114,21.88203583,15.48762951,3942.057617,Terrestrial&Marine,1888,0.000245333,0.00984,0.024932249,0.00332399,0.00118008,0.00774517,21.00210488,1.3888172,1.11820072,0.278089127,0.00023457,0.000223817,0.000124673,0.000476017,0.000150166,0.000398779,0.009408289,0.008977023,0.005000452,0.019092412,0.006022951,0.015994495,3130.1,0,5,2133056,0.186825239,0.149084497,0.145899158,0.136087264,0.082673496,0.058452253,24,22,4.021190773,27.3,9.651411739
Spheniscus_mendiculus_MK760994.1,Spheniscus_mendiculus,SPHENISCIFORMES,Spheniscidae,Spheniscus_mendiculus,SPHENISCIFORMES,Spheniscidae,Spheniscus_mendiculus,,2,-91.29945363,-0.57540808,1040.807156,23.06308289,13.10398981,26.07993107,20.54537239,5776.776367,Terrestrial&Marine,1888,0.000585,0.011609,0.050391937,0.00314021,0.00117937,0.0073614,21.00210488,1.3888172,2.61276989,0.468072704,0.000230981,0.000227576,0.000157,0.000319079,0.000164547,0.000313327,0.004583684,0.004516112,0.003115569,0.006331952,0.003265343,0.0062178,1921.9,1,5,427045,0.1850755,0.151002301,0.145782815,0.136029761,0.073027315,0.054658976,24,22,4.5,20.55913739,9.583064166
Eudyptula_minor_AF362763.1,Eudyptula_minor,SPHENISCIFORMES,Spheniscidae,Eudyptula_minor,SPHENISCIFORMES,Spheniscidae,Eudyptula_minor,,2,155.1379682,-39.10383611,365250.0309,14.76304245,17.30407001,18.28628941,11.60582609,2864.813232,Terrestrial&Marine,1888,0.003446,0.116652333,0.029540772,0.00359774,0.00144562,0.00810632,21.00210488,1.3888172,11.50127669,1.089703601,0.000302262,0.000302916,0.000244556,0.000372519,0.000247918,0.000359419,0.010232026,0.010254174,0.008278592,0.012610339,0.008392396,0.012166888,1107.8,0.140350877,2,923998,0.056957196,0.049889914,0.134024628,0.125395785,0.077554144,0.060907585,22,20,2.691527806,24.4,7.87102974
Eudyptes_schlegeli_MK760988.1,Eudyptes_schlegeli,SPHENISCIFORMES,Spheniscidae,Eudyptes_schlegeli,SPHENISCIFORMES,Spheniscidae,Eudyptes_schlegeli,,2,158.8823081,-54.63025638,127.7080519,4.690229177,8.578099604,6.534057331,3.409396863,1407.116089,Terrestrial&Marine,1888,0.001013,0.033255667,0.030460974,0.00371146,0.00113736,0.00894498,21.00210488,1.3888172,3.86386809,0.62220567,0.000267926,0.00027071,0.00016203,0.000357834,0.000173948,0.000334516,0.008795703,0.008887116,0.005319276,0.0117473,0.00571053,0.010981801,4242.6,1,3,170000,0.26688201,0.29711355,0.153226884,0.159072688,0.13192968,0.104456169,25,24,7,21,12.32016634
Eudyptes_pachyrhynchus_MK760983.1,Eudyptes_pachyrhynchus,SPHENISCIFORMES,Spheniscidae,Eudyptes_pachyrhynchus,SPHENISCIFORMES,Spheniscidae,Eudyptes_pachyrhynchus,,2,167.4324034,-45.61701059,26.15007153,11.95757284,13.70808288,14.67178974,9.611541748,2071.29541,Terrestrial&Marine,1888,0.000867333,0.020282333,0.042762996,0.00361866,0.00115598,0.00857613,21.00210488,1.3888172,2.75732349,0.472455078,0.000323502,0.000323318,0.000210613,0.000461564,0.000233316,0.000421462,0.007564988,0.007560698,0.004925118,0.010793539,0.005456024,0.009855756,3904.9,0.5,3,100826,0.334396637,0.215399687,0.15328062,0.159182473,0.119879721,0.100166069,26,23,4.99749316,18.01378703,9.876622664
Eudyptes_sclateri_MK760984.1,Eudyptes_sclateri,SPHENISCIFORMES,Spheniscidae,Eudyptes_sclateri,SPHENISCIFORMES,Spheniscidae,Eudyptes_sclateri,,2,167.0548306,-51.00935798,671.5674091,7.944849682,8.414050341,9.658675766,6.632793617,1675.77002,Terrestrial&Marine,1888,0.000648,0.022741333,0.028494371,0.00355901,0.00112012,0.0085854,21.00210488,1.3888172,2.75732349,0.472455078,0.000241694,0.000241557,0.000157353,0.000344843,0.000174314,0.000314881,0.008482156,0.008477346,0.005522231,0.012102132,0.006117504,0.011050654,5889,1,5,5068,0.100055304,0.08737238,0.151330498,0.155475183,0.106643772,0.090166843,23,21,5.523442815,18.10312843,10.21509391
Eudyptes_chrysocome_MK760991.1,Eudyptes_chrysocome,SPHENISCIFORMES,Spheniscidae,Eudyptes_chrysocome,SPHENISCIFORMES,Spheniscidae,Eudyptes_chrysocome,,2,-31.49319227,-52.51824845,35718.74288,6.483697891,5.118063927,8.766781807,4.519145489,1598.45459,Marine,1888,0.000643,0.016115333,0.039899888,0.00326885,0.00108236,0.00801077,21.00210488,1.3888172,2.84729466,0.465962761,0.000232201,0.000225917,0.000154256,0.000400446,0.000170656,0.000324807,0.005819589,0.005662096,0.003866086,0.01003626,0.004277111,0.008140551,2327.9,0.96875,4,8915292,0.308897491,0.257501072,0.153095327,0.158848097,0.123039451,0.099125137,26,24,4.600573766,24,11.52822865
Eudyptes_moseleyi_MK760992.1,Eudyptes_moseleyi,SPHENISCIFORMES,Spheniscidae,Eudyptes_moseleyi,SPHENISCIFORMES,Spheniscidae,Eudyptes_moseleyi,,2,11.18365591,-38.19520705,248.7147219,14.50797081,6.886281967,17.52940941,12.09609604,2848.212646,Marine,1888,0.000748667,0.017800333,0.042059137,0.00336104,0.00110894,0.00814284,21.00210488,1.3888172,2.84729466,0.465962761,0.000270359,0.000263043,0.000179606,0.000466252,0.000198701,0.000378184,0.006428078,0.006254117,0.004270319,0.01108564,0.004724321,0.008991718,2327.9,1,5,4962,0.308897491,0.257501072,0.153125888,0.158963459,0.11623867,0.097703589,26,24,4.61905212,14.12950496,8.148985059
Megadyptes_antipodes_MK761003.1,Megadyptes_antipodes,SPHENISCIFORMES,Spheniscidae,Megadyptes_antipodes,SPHENISCIFORMES,Spheniscidae,Megadyptes_antipodes,,1,170.6814589,-45.81446144,80802.2528,11.03366852,13.38907876,13.9026145,8.598799229,2239.413574,Terrestrial&Marine,1888,0.004447,0.070767667,0.062839432,0.00355131,0.00165786,0.00751658,21.00210488,1.3888172,8.89219983,0.807365931,0.000504131,0.000503548,0.00039678,0.00063634,0.000430777,0.000588872,0.008022534,0.008013253,0.006314185,0.010126445,0.006855206,0.00937106,5326.2,0.545454545,5,247442,0.065215234,0.057151057,0.146902189,0.14644029,0.095259389,0.0645288,22,20,2.950470165,26.63523171,9.872478642
Aptenodytes_patagonicus_MK801135.1,Aptenodytes_patagonicus,SPHENISCIFORMES,Spheniscidae,Aptenodytes_patagonicus,SPHENISCIFORMES,Spheniscidae,Aptenodytes_patagonicus,,2,-14.54358532,-51.38758799,24905.39367,4.639136982,13.38075084,7.401656246,2.238632536,1696.119263,Terrestrial&Marine,1888,0.001144,0.039357333,0.02906701,0.00341291,0.00110248,0.00829765,21.00210488,1.3888172,4.29038366,0.670525958,0.000273029,0.000272198,0.000190294,0.000377592,0.00020138,0.000362909,0.009393096,0.009364515,0.006546751,0.012990394,0.006928137,0.012485266,11731.1,1,2,34032838,0.053560431,0.047731897,0.104889684,0.093597099,0.049521773,0.035544724,21,19,5,27.49829419,12.94622323
Aptenodytes_forsteri_KT159230.1,Aptenodytes_forsteri,SPHENISCIFORMES,Spheniscidae,Aptenodytes_forsteri,SPHENISCIFORMES,Spheniscidae,Aptenodytes_forsteri,,2,50.5315314,-71.04379428,83236.82851,-9.428950763,36.87393785,-3.233270586,-13.52832587,1682.434326,Terrestrial&Marine,1888,0.001286667,0.034126667,0.037702676,0.00330617,0.00116072,0.00786076,21.00210488,1.3888172,4.29038366,0.670525958,0.000307078,0.000306144,0.000214026,0.000424681,0.000226494,0.000408167,0.008144736,0.008119952,0.005676675,0.011263945,0.006007374,0.01082595,33569.3,0.007246377,3,551142,0.053560431,0.047731897,0.105041032,0.093673048,0.052205174,0.029850888,21,19,5.743555219,36.30933775,16.40149027
Chlamydotis_macqueenii_MK714019.1,Chlamydotis_macqueenii,OTIDIFORMES,Otididae,Chlamydotis_undulata,OTIDIFORMES,Otididae,Chlamydotis_macqueenii,,1,70.5812136,40.12165924,4341405.594,12.12950821,108.2278613,26.29616089,-3.112395859,3174.176758,Terrestrial,2062,0.002673,0.083823333,0.031888496,0.0023104,0.00075743,0.0055944,53.75404675,3.352406971,8.63330791,0.997352851,0.000313672,0.000311551,0.000230162,0.000413403,0.000247025,0.000397996,0.009836534,0.009770026,0.007217725,0.012964026,0.007746527,0.012480869,1501.3,0,4,3064183,0.040059344,0.042197122,0.048372231,0.046028956,0.047087413,0.031304189,19,18,1.49288609,12.5,5.395841701
Otis_tarda_FJ751803.1,Otis_tarda,OTIDIFORMES,Otididae,Otis_tarda,OTIDIFORMES,Otididae,Otis_tarda,,2,75.98291149,48.73665422,4521984.023,4.274172592,124.0032227,20.42204742,-13.06387329,2089.784912,Terrestrial,2062,0.001928,0.076371667,0.025244964,0.00220984,0.00068061,0.00549192,53.75404675,3.352406971,8.63330791,0.997352851,0.000226248,0.000224718,0.000166013,0.000298182,0.000178176,0.000287069,0.008962093,0.008901497,0.006576088,0.01181156,0.007057882,0.011371354,6759.9,0.002096436,4,997758,0.040059344,0.042197122,0.048974723,0.046043391,0.042075726,0.033171988,19,18,3.570315379,30.4865541,10.8622133
Lophotis_ruficrista_MN356169.1,Lophotis_ruficrista,OTIDIFORMES,Otididae,Eupodotis_ruficrista,OTIDIFORMES,Otididae,Lophotis_ruficrista,,1,23.24154624,-20.8399545,2013859.392,21.33442383,37.04371826,25.41855469,15.02246704,5065.143066,Terrestrial,2062,0.004170333,0.150450333,0.027719004,0.00288345,0.00110447,0.0065961,53.75404675,3.352406971,12.82172944,1.094772207,0.000327612,0.000325348,0.000264898,0.000407005,0.000278931,0.000380218,0.011819028,0.011737373,0.009556534,0.014683233,0.010062807,0.01371688,712.1,0,2,341055,0.066576653,0.047941577,0.04815183,0.046215698,0.055292655,0.038960998,23,19,2.595750041,19.71821109,7.602655901
Ardeotis_kori_MN356157.1,Ardeotis_kori,OTIDIFORMES,Otididae,Ardeotis_kori,OTIDIFORMES,Otididae,Ardeotis_kori,,1,26.28365497,-16.30599388,3565934.248,21.1770813,33.14267822,25.05141907,15.82370453,5232.973145,Terrestrial,2062,0.003436,0.138454,0.024816907,0.0026912,0.0009585,0.00633205,53.75404675,3.352406971,12.82172944,1.094772207,0.000269924,0.000268059,0.000218253,0.000335337,0.000229815,0.000313268,0.010876624,0.01080148,0.008794533,0.013512448,0.009260438,0.012623149,7994.2,0,3,337232,0.102021031,0.126906036,0.048602265,0.04604147,0.056862394,0.06812357,24,23,3.27293597,28.82333014,11.62403745
Threskiornis_aethiopicus_GQ358927.1,Threskiornis_aethiopicus,PELECANIFORMES,Threskiornithidae,Threskiornis_aethiopicus,PELECANIFORMES,Threskiornithidae,Threskiornis_aethiopicus,,1,23.53917256,-1.39388959,17650108.45,23.94029694,24.61539551,27.26348572,20.18554993,5496.032227,Terrestrial,1866,0.002789,0.117973333,0.023640936,0.00496946,0.00130011,0.01283359,20.25920269,1.586820208,8.91185214,0.897948758,0.000316255,0.000312012,0.000247221,0.000403064,0.000263156,0.00039888,0.01337742,0.013197961,0.010457342,0.017049416,0.011131384,0.01687244,1493.2,0.003516999,2,17037058,0.128906645,0.044464036,0.051210745,0.046057725,0.047586338,0.019463887,32,26,3,29.2,9.182548589
Platalea_leucorodia_KT901459.1,Platalea_leucorodia,PELECANIFORMES,Threskiornithidae,Platalea_leucorodia,PELECANIFORMES,Threskiornithidae,Platalea_leucorodia,,2,86.27499158,41.3475781,6276598.576,9.544772339,110.5813867,23.80743713,-6.311974716,2746.852539,Terrestrial,1866,0.000560667,0.016039333,0.034955734,0.00506515,0.00115293,0.01358094,20.25920269,1.586820208,1.74815288,0.370133374,0.000337105,0.000318132,0.000198817,0.000601247,0.000229212,0.000577141,0.009643774,0.009100982,0.005687673,0.017200247,0.006557197,0.016510639,1868,0.004595588,2,12989010,0.089401906,0.064497217,0.047435012,0.045661182,0.045096865,0.017019866,32,27,3.5,28.25,9.340384641
Platalea_minor_EF455490.1,Platalea_minor,PELECANIFORMES,Threskiornithidae,Platalea_minor,PELECANIFORMES,Threskiornithidae,Platalea_minor,,2,125.461054,38.70000727,15430.12038,10.96041946,99.89657227,24.45399017,-3.398559189,2421.226074,Terrestrial,1866,0.000464667,0.009367333,0.04960501,0.00502521,0.00116118,0.013425,20.25920269,1.586820208,1.74815288,0.370133374,0.000279384,0.00026366,0.000164774,0.000498299,0.000189965,0.000478321,0.005632182,0.005315179,0.003321729,0.010045333,0.003829551,0.009642586,1228,0,5,2098428,0.089401906,0.064497217,0.047525694,0.045433551,0.041713657,0.018314073,32,27,2.599353593,19.25313838,6.52923274
Nipponia_nippon_AB104902.1,Nipponia_nippon,PELECANIFORMES,Threskiornithidae,Nipponia_nippon,PELECANIFORMES,Threskiornithidae,Nipponia_nippon,,1,107.6049314,33.28234703,1119.509874,14.11767731,78.1382666,24.35775299,2.792001534,2896.343994,Terrestrial,1866,0.003126667,0.156961333,0.01991998,0.00390235,0.00107202,0.01070163,20.25920269,1.586820208,11.56802894,1.086884828,0.000272748,0.000271158,0.000211336,0.000362311,0.000230312,0.000347235,0.01369216,0.013612372,0.010609269,0.018188306,0.011561842,0.017431494,1900,0,5,311,0.055585338,0.027033433,0.047639025,0.046268624,0.054011666,0.023986628,29,24,3.00866755,20.14969259,7.388794076
Mesembrinibis_cayennensis_MN356208.1,Mesembrinibis_cayennensis,PELECANIFORMES,Threskiornithidae,Mesembrinibis_cayennensis,PELECANIFORMES,Threskiornithidae,Mesembrinibis_cayennensis,,1,-59.1040064,-7.90515517,10576805.93,24.48762512,10.10345459,25.83548584,22.93118134,5187.775879,Terrestrial,1866,0.004464667,0.168847333,0.026442032,0.00498153,0.00165813,0.01223533,20.25920269,1.586820208,13.04779436,1.343396127,0.000345931,0.000344565,0.000282288,0.000467435,0.000291711,0.000429967,0.013082616,0.01303096,0.010675726,0.017677739,0.011032085,0.016260756,756,0,2,2538813,0.025676206,NA,0.048637403,NA,0.042718221,NA,25,NA,2.133373623,15.82384986,5.759972748
Eudocimus_ruber_KR862292.1,Eudocimus_ruber,PELECANIFORMES,Threskiornithidae,Eudocimus_ruber,PELECANIFORMES,Threskiornithidae,Eudocimus_ruber,,2,-60.2400843,2.95428995,816290.7776,25.87272644,9.23237915,27.33766785,24.65489349,5301.037109,Terrestrial,1866,0.002762,0.176506,0.015648193,0.00405708,0.00119744,0.01041335,20.25920269,1.586820208,13.04779436,1.343396127,0.000214005,0.00021316,0.000174633,0.000289172,0.000180463,0.000265993,0.013676024,0.013622025,0.011159961,0.018479575,0.011532484,0.01699832,660.1,0.014184397,2,9250597,0.102312927,0.049344992,0.048404128,0.045949531,0.029832769,0.025652728,29,22,2.034243197,33.2,8.073872817
Ardea_cinerea_KJ190947.1,Ardea_cinerea,PELECANIFORMES,Ardeidae,Ardea_cinerea,PELECANIFORMES,Ardeidae,Ardea_cinerea,,1,61.69381086,28.1630995,46424148.58,12.96925659,74.27457031,22.74794159,2.41133976,3475.92041,Terrestrial,1845,0.002566,0.067928,0.037775291,0.00467964,0.00145413,0.01072968,29.92625423,2.096945706,8.93644352,1.03394673,0.000291132,0.000291278,0.000221011,0.000434468,0.000230351,0.000349467,0.007706943,0.007710801,0.005850682,0.011501376,0.006097918,0.009251209,1443,0.009387079,2,27339046,0.19247065,0.144327956,0.053110822,0.050618808,0.081500277,0.044534839,33,27,2,37.5,8.879565058
Ardea_purpurea_KJ190948.1,Ardea_purpurea,PELECANIFORMES,Ardeidae,Ardea_purpurea,PELECANIFORMES,Ardeidae,Ardea_purpurea,,3,51.34928297,13.98056994,34922824.77,20.53136749,43.62548828,26.37449036,14.2328186,4517.17627,Terrestrial,1845,0.002292333,0.076308,0.030040537,0.00576869,0.00147788,0.01341674,29.92625423,2.096945706,8.09746941,0.935608964,0.000287018,0.000286562,0.00022246,0.000435339,0.000229618,0.000362119,0.009554341,0.009539186,0.007405328,0.014491733,0.007643605,0.01205434,1064.5,0.058479532,2,18570159,0.106471055,NA,0.049565363,NA,0.074425547,NA,34,NA,1.768109037,25.42,6.35162235
Ardea_insignis_MH737740.1,Ardea_insignis,PELECANIFORMES,Ardeidae,Ardea_insignis,PELECANIFORMES,Ardeidae,Ardea_insignis,,1,93.73047343,27.28229147,62911.43576,18.88259277,45.90128906,24.31975861,11.84790268,4172.375488,Terrestrial,1845,0.002512,0.058208667,0.043155086,0.00490665,0.00142875,0.01116152,29.92625423,2.096945706,8.09746941,0.935608964,0.000314521,0.000314023,0.000243778,0.000477057,0.000251622,0.000396819,0.007288167,0.007276606,0.005648874,0.011054469,0.005830635,0.009195196,2024,0,6,383,0.123204793,NA,0.048879206,NA,0.067706074,NA,34,NA,1.8992987,23.62400546,6.109341897
Ardea_intermedia_KJ190946.1,Ardea_intermedia,PELECANIFORMES,Ardeidae,Mesophoyx_intermedia,PELECANIFORMES,Ardeidae,Ardea_intermedia,,2,99.45921275,21.49696555,5469087.005,21.63560486,46.84412109,27.72199097,14.58127594,4207.651855,Terrestrial,1845,0.003273,0.082025,0.039902469,0.00534384,0.00162462,0.0120428,29.92625423,2.096945706,8.81838349,1.127808347,0.000377307,0.000372962,0.000278648,0.000571864,0.000287687,0.000453324,0.009455738,0.009346843,0.006983225,0.014331549,0.007209765,0.011360809,458.8,0.021904336,2,24656085,0.085237293,0.069248929,0.049262798,0.045763143,0.043623639,0.029487897,30,27,1.618633133,19.88961723,5.159377464
Ardea_modesta_KJ190944.1,Ardea_modesta,PELECANIFORMES,Ardeidae,Casmerodius_albus,PELECANIFORMES,Ardeidae,Ardea_alba,,2,29.24635191,9.98965323,74898555.49,18.34978638,49.28202148,24.81798706,11.17624893,4411.07373,Terrestrial,1845,0.002134,0.083408667,0.025584871,0.00521623,0.00141412,0.01238472,29.92625423,2.096945706,8.81838349,1.127808347,0.000246005,0.000243172,0.000181679,0.000372856,0.000187573,0.000295568,0.009615245,0.009504513,0.007101024,0.014573305,0.007331386,0.011552453,871.3,0.036744902,2,57358864,0.055791814,0.069248929,0.048829791,0.045819496,0.053238519,0.034005038,29,27,2,22.83,6.036657469
Bubulcus_ibis_KJ190945.1,Bubulcus_ibis,PELECANIFORMES,Ardeidae,Bubulcus_ibis,PELECANIFORMES,Ardeidae,Bubulcus_ibis,,2,-2.62853328,5.66200283,62453056.6,20.71631012,36.53755371,25.60793457,15.41164856,4631.078125,Terrestrial,1845,0.002614333,0.098459667,0.026552328,0.00384798,0.00121175,0.00927428,29.92625423,2.096945706,11.46848308,1.528238783,0.000232203,0.000233333,0.000166591,0.000384175,0.00018109,0.000279194,0.008745108,0.008787677,0.006274058,0.014468607,0.006820113,0.010514873,366,0.024207296,2,166208709,0.051906757,0.035496735,0.049261744,0.045410796,0.068198476,0.051397915,29,24,2,23,6.069601865
Butorides_striata_KJ190953.1,Butorides_striata,PELECANIFORMES,Ardeidae,Butorides_striata,PELECANIFORMES,Ardeidae,Butorides_striata,,1,6.53248355,7.20863064,53556698.29,21.31758423,34.84501709,25.92834778,16.20368805,4676.388184,Terrestrial,1845,0.003311333,0.162171333,0.020418734,0.00411894,0.00127285,0.00987228,29.92625423,2.096945706,15.10963664,1.215512026,0.000220531,0.000220653,0.000180466,0.000266352,0.000183966,0.000254366,0.010800413,0.010806388,0.008838267,0.013044503,0.009009666,0.012457457,201.5,0.061662727,2,24401106,0.062187027,0.057710983,0.048763113,0.045763621,0.055740511,0.03397067,28,26,1.99890471,12.71860913,4.210398689
Ardeola_bacchus_KJ190952.1,Ardeola_bacchus,PELECANIFORMES,Ardeidae,Ardeola_bacchus,PELECANIFORMES,Ardeidae,Ardeola_bacchus,,2,113.8768006,33.12688994,5458763.125,12.48217087,85.03853516,23.43527527,0.050353765,3192.421143,Terrestrial,1845,0.005812,0.152031333,0.038228962,0.00394637,0.00150967,0.00867438,29.92625423,2.096945706,15.10963664,1.215512026,0.000387072,0.000387286,0.000316751,0.000467497,0.000322894,0.000446458,0.010125101,0.010130703,0.008285642,0.012228876,0.008446324,0.011678537,304.9,0.044155844,2,8340235,0.08572503,0.052407935,0.049566833,0.04637238,0.052635279,0.027619952,30,27,1.872112014,10.14080079,4.13144576
