,Seq.Names,Order.MWF,Species.MWF,Family.MWF,Tree.Tips,Clade.Sizes,Lineages,Sisters,Sister,Label,Tree.Tip,Clade.Size
1068,Phocarctos_hookeri_NC_008418.1,CARNIVORA,Phocarctos_hookeri,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
1069,Arctocephalus_townsendi_NC_008420.1,CARNIVORA,Arctocephalus_townsendi,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
1070,Arctocephalus_forsteri_KT693358.1,CARNIVORA,Arctocephalus_forsteri,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,,,,
1071,TPA_asm_Arctocephalus_BK010918.1,CARNIVORA,Arctocephalus_gazella,Otariidae,CARNIVORA_Otariidae,16,Lineage1,34,34,Otariidae+Odobenidae,CARNIVORA_Otariidae,17
1072,Monachus_monachus_MG570474.1,CARNIVORA,Monachus_monachus,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,34,Phocidae,CARNIVORA_Phocidae,19
1073,Monachus_schauinslandi_NC_008421.1,CARNIVORA,Neomonachus_schauinslandi,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1074,Mirounga_leonina_NC_008422.1,CARNIVORA,Mirounga_leonina,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1075,Lobodon_carcinophaga_NC_008423.1,CARNIVORA,Lobodon_carcinophaga,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1076,Leptonychotes_weddellii_NC_008424.1,CARNIVORA,Leptonychotes_weddellii,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1077,Hydrurga_leptonyx_NC_008425.1,CARNIVORA,Hydrurga_leptonyx,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1078,Erignathus_barbatus_NC_008426.1,CARNIVORA,Erignathus_barbatus,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1079,Cystophora_cristata_NC_008427.1,CARNIVORA,Cystophora_cristata,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1080,Phoca_fasciata_NC_008428.1,CARNIVORA,Histriophoca_fasciata,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1081,Phoca_groenlandica_KP942551.1,CARNIVORA,Pagophilus_groenlandicus,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1082,Pusa_hispida_NC_008433.1,CARNIVORA,Pusa_hispida,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1083,Pusa_sibirica_NC_008432.1,CARNIVORA,Pusa_sibirica,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1084,Halichoerus_grypus_MT410910.1,CARNIVORA,Halichoerus_grypus,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1085,Pusa_caspica_NC_008431.1,CARNIVORA,Pusa_caspica,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1086,Phoca_largha_KT901456.1,CARNIVORA,Phoca_largha,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1087,Phoca_vitulina_MT410883.1,CARNIVORA,Phoca_vitulina,Phocidae,CARNIVORA_Phocidae,19,Lineage2,34,,,,
1088,Conepatus_chinga_MH362797.1,CARNIVORA,Conepatus_chinga,Mephitidae,CARNIVORA_Mephitidae,12,,,,,,
1089,Mephitis_mephitis__HM106332.1,CARNIVORA,Mephitis_mephitis,Mephitidae,CARNIVORA_Mephitidae,12,,,,,,
1090,Spilogale_putorius_NC_010497.1,CARNIVORA,Spilogale_putorius,Mephitidae,CARNIVORA_Mephitidae,12,,,,,,
1091,Ailurus_fulgens_MK886830.1,CARNIVORA,Ailurus_fulgens,Ailuridae,CARNIVORA_Ailuridae,1,,,,,,
1092,Nasua_nasua__NC_020647.1,CARNIVORA,Nasua_nasua,Procyonidae,CARNIVORA_Procyonidae,14,Lineage1,35,,,,
1093,Procyon_lotor_AB291073.1,CARNIVORA,Procyon_lotor,Procyonidae,CARNIVORA_Procyonidae,14,Lineage1,35,35,Procyonidae,CARNIVORA_Procyonidae,14
1094,Taxidea_taxus__HM106330.1,CARNIVORA,Taxidea_taxus,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,35,Mustelidae,CARNIVORA_Mustelidae,66
1095,Arctonyx_collaris__HM106329.1,CARNIVORA,Arctonyx_collaris,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1096,Meles_meles_NC_011125.1,CARNIVORA,Meles_meles,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1097,Meles_leucurus_amurensis_KU052604.1,CARNIVORA,Meles_leucurus,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1098,Meles_anakuma_NC_009677.1,CARNIVORA,Meles_anakuma,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1099,Martes_pennanti_HQ705179.1,CARNIVORA,Martes_pennanti,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1100,Gulo_gulo_NC_009685.1,CARNIVORA,Gulo_gulo,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1101,Martes_flavigula_FJ719367.1,CARNIVORA,Martes_flavigula,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1102,Martes_foina_MT410896.1,CARNIVORA,Martes_foina,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1103,Martes_americana_caurina_MT028227.1,CARNIVORA,Martes_americana,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1104,Martes_melampus_AB291076.1,CARNIVORA,Martes_melampus,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1105,Martes_zibellina_MG837599.1,CARNIVORA,Martes_zibellina,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1106,Martes_martes_MN122890.1,CARNIVORA,Martes_martes,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1107,Melogale_moschata__HM106328.1,CARNIVORA,Melogale_moschata,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1108,Enhydra_lutris_AB291077.1,CARNIVORA,Enhydra_lutris,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1109,Hydrictis_maculicollis_MK309842.1,CARNIVORA,Hydrictis_maculicollis,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1110,Lutra_sumatrana_KY117556.1,CARNIVORA,Lutra_sumatrana,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1111,Lutra_lutra_FJ236015.1,CARNIVORA,Lutra_lutra,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1112,Aonyx_capensis_NC_046484.1,CARNIVORA,Aonyx_capensis,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1113,Aonyx_cinerea_NC_035814.1,CARNIVORA,Aonyx_cinereus,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1114,Lutrogale_perspicillata_NC_035811.1,CARNIVORA,Lutrogale_perspicillata,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1115,Neovison_vison__HM106322.1,CARNIVORA,Neovison_vison,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1116,Mustela_frenata__HM106321.1,CARNIVORA,Mustela_frenata,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1117,Mustela_kathiah__NC_023210.1,CARNIVORA,Mustela_kathiah,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1118,Mustela_erminea_KM091450.1,CARNIVORA,Mustela_erminea,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1119,Mustela_nivalis_KT901457.1,CARNIVORA,Mustela_nivalis,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1120,Mustela_altaica_KC815122.1,CARNIVORA,Mustela_altaica,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1121,Mustela_itatsi_NC_034330.1,CARNIVORA,Mustela_itatsi,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1122,Mustela_sibirica_MN206976.1,CARNIVORA,Mustela_sibirica,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1123,Mustela_nigripes_KM272752.1,CARNIVORA,Mustela_nigripes,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1124,Mustela_eversmannii_KT224449.1,CARNIVORA,Mustela_eversmanii,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1125,Mustela_lutreola_MT304869.1,CARNIVORA,Mustela_lutreola,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1126,Mustela_putorius_MN122879.1,CARNIVORA,Mustela_putorius,Mustelidae,CARNIVORA_Mustelidae,66,Lineage2,35,,,,
1127,Hippidion_saldiasi_KM881671.1,PERISSODACTYLA,NA,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1128,Haringtonhippus_francisci__MF134655.1,PERISSODACTYLA,NA,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1129,Equus_przewalskii_JN398402.1,PERISSODACTYLA,Equus_ferus,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1130,Equus_cf._lambei_KT168318.2,PERISSODACTYLA,NA,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1131,Equus_cf._scotti_KT168327.2,PERISSODACTYLA,NA,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1132,Equus_asinus_KT182635.1,PERISSODACTYLA,Equus_asinus,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1133,Equus_hemionus_onager_JX312730.1,PERISSODACTYLA,Equus_hemionus,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1134,Equus_kiang_JX312732.1,PERISSODACTYLA,Equus_kiang,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1135,Equus_ovodovi_KY114520.1,PERISSODACTYLA,NA,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1136,Equus_zebra_JX312718.1,PERISSODACTYLA,Equus_zebra,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1137,Equus_burchellii_quagga_KM881680.1,PERISSODACTYLA,Equus_quagga,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,,,,
1138,Equus_grevyi_JX312722.2,PERISSODACTYLA,Equus_grevyi,Equidae,PERISSODACTYLA_Equidae,9,Lineage1,36,36,Equidae,PERISSODACTYLA_Equidae,9
1139,Tapirus_indicus_KJ417808.1,PERISSODACTYLA,Tapirus_indicus,Tapiridae,PERISSODACTYLA_Tapiridae,4,Lineage2,36,36,Tapiridae+Rhinocerotidae,PERISSODACTYLA_Tapiridae,9
1140,Dicerorhinus_sumatrensis_KY117545.1,PERISSODACTYLA,Dicerorhinus_sumatrensis,Rhinocerotidae,PERISSODACTYLA_Rhinocerotidae,5,Lineage2,36,,,,
1141,Stephanorhinus_cf._kirchbergensis_KX646743.1,PERISSODACTYLA,NA,Rhinocerotidae,PERISSODACTYLA_Rhinocerotidae,5,Lineage2,36,,,,
1142,Coelodonta_antiquitatis_FJ905813.1,PERISSODACTYLA,NA,Rhinocerotidae,PERISSODACTYLA_Rhinocerotidae,5,Lineage2,36,,,,
1143,Diceros_bicornis_NC_012682.1,PERISSODACTYLA,Diceros_bicornis,Rhinocerotidae,PERISSODACTYLA_Rhinocerotidae,5,Lineage2,36,,,,
1144,Ceratotherium_simum_NC_001808.1,PERISSODACTYLA,Ceratotherium_simum,Rhinocerotidae,PERISSODACTYLA_Rhinocerotidae,5,Lineage2,36,,,,
1145,Rhinoceros_unicornis_NC_001779.1,PERISSODACTYLA,Rhinoceros_unicornis,Rhinocerotidae,PERISSODACTYLA_Rhinocerotidae,5,Lineage2,36,,,,
1146,Rhinoceros_sondaicus__MK909142.1,PERISSODACTYLA,Rhinoceros_sondaicus,Rhinocerotidae,PERISSODACTYLA_Rhinocerotidae,5,Lineage2,36,,,,
1147,Vicugna_vicugna_FJ456892.1,CETARTIODACTYLA,Vicugna_vicugna,Camelidae,CETARTIODACTYLA_Camelidae,4,,,,,,
1148,Lama_guanicoe_EU681954.1,CETARTIODACTYLA,Lama_guanicoe,Camelidae,CETARTIODACTYLA_Camelidae,4,,,,,,
1149,Lama_glama_AP003426.1,CETARTIODACTYLA,NA,Camelidae,CETARTIODACTYLA_Camelidae,4,,,,,,
1150,Lama_pacos_NC_002504.1,CETARTIODACTYLA,NA,Camelidae,CETARTIODACTYLA_Camelidae,4,,,,,,
1151,Camelops_cf._hesternus_KR822421.1,CETARTIODACTYLA,NA,Camelidae,CETARTIODACTYLA_Camelidae,4,,,,,,
1152,Camelus_dromedarius_KU605076.1,CETARTIODACTYLA,Camelus_dromedarius,Camelidae,CETARTIODACTYLA_Camelidae,4,,,,,,
1153,Camelus_bactrianus_MH109889.1,CETARTIODACTYLA,NA,Camelidae,CETARTIODACTYLA_Camelidae,4,,,,,,
1154,Camelus_ferus_MH109913.1,CETARTIODACTYLA,Camelus_ferus,Camelidae,CETARTIODACTYLA_Camelidae,4,,,,,,
1155,Pecari_tajacu_AP003427.1,CETARTIODACTYLA,Pecari_tajacu,Tayassuidae,CETARTIODACTYLA_Tayassuidae,3,Lineage1,37,,,,
1156,Platygonus_compressus_KY987554.1,CETARTIODACTYLA,NA,Tayassuidae,CETARTIODACTYLA_Tayassuidae,3,Lineage1,37,37,Tayassuidae,CETARTIODACTYLA_Tayassuidae,3
1157,Phacochoerus_africanus_DQ409327.1,CETARTIODACTYLA,Phacochoerus_africanus,Suidae,CETARTIODACTYLA_Suidae,19,Lineage2,37,37,Suidae,CETARTIODACTYLA_Suidae,19
1158,Potamochoerus_porcus_JN632688.1,CETARTIODACTYLA,Potamochoerus_porcus,Suidae,CETARTIODACTYLA_Suidae,19,Lineage2,37,,,,
1159,Porcula_salvania_MN095549.1,CETARTIODACTYLA,Porcula_salvania,Suidae,CETARTIODACTYLA_Suidae,19,Lineage2,37,,,,
1160,Sus_cebifrons_KF952600.1,CETARTIODACTYLA,Sus_cebifrons,Suidae,CETARTIODACTYLA_Suidae,19,Lineage2,37,,,,
1161,Sus_celebensis_KM203891.1,CETARTIODACTYLA,Sus_celebensis,Suidae,CETARTIODACTYLA_Suidae,19,Lineage2,37,,,,
1162,Sus_barbatus_KP789021.1,CETARTIODACTYLA,Sus_barbatus,Suidae,CETARTIODACTYLA_Suidae,19,Lineage2,37,,,,
1163,Sus_verrucosus_KF926379.1,CETARTIODACTYLA,Sus_verrucosus,Suidae,CETARTIODACTYLA_Suidae,19,Lineage2,37,,,,
1164,Hexaprotodon_liberiensis_JN632625.1,CETARTIODACTYLA,Choeropsis_liberiensis,Hippopotamidae,CETARTIODACTYLA_Hippopotamidae,2,,,,,,
1165,Hippopotamus_amphibius_AP003425.1,CETARTIODACTYLA,Hippopotamus_amphibius,Hippopotamidae,CETARTIODACTYLA_Hippopotamidae,2,,,,,,
1166,Balaena_mysticetus_AP006472.1,CETARTIODACTYLA,Balaena_mysticetus,Balaenidae,CETARTIODACTYLA_Balaenidae,4,,,,,,
1167,Eubalaena_japonica_AP006474.1,CETARTIODACTYLA,Eubalaena_japonica,Balaenidae,CETARTIODACTYLA_Balaenidae,4,,,,,,
1168,Eubalaena_glacialis_MF459656.1,CETARTIODACTYLA,Eubalaena_glacialis,Balaenidae,CETARTIODACTYLA_Balaenidae,4,,,,,,
1169,Eubalaena_australis_AP006473.1,CETARTIODACTYLA,Eubalaena_australis,Balaenidae,CETARTIODACTYLA_Balaenidae,4,,,,,,
1170,Balaenoptera_acutorostrata_AP006468.1,CETARTIODACTYLA,Balaenoptera_acutorostrata,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,,,,
1171,Balaenoptera_bonaerensis_AP006466.1,CETARTIODACTYLA,Balaenoptera_bonaerensis,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,,,,
1172,Balaenoptera_physalus_KC572785.1,CETARTIODACTYLA,Balaenoptera_physalus,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,,,,
1173,Megaptera_novaeangliae_AP006467.1,CETARTIODACTYLA,Megaptera_novaeangliae,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,,,,
1174,Balaenoptera_musculus_MF409242.1,CETARTIODACTYLA,Balaenoptera_musculus,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,,,,
1175,Balaenoptera_omurai_AB201256.1,CETARTIODACTYLA,Balaenoptera_omurai,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,,,,
1176,Balaenoptera_borealis_AP006470.1,CETARTIODACTYLA,Balaenoptera_borealis,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,,,,
1177,Balaenoptera_edeni_AB201258.1,CETARTIODACTYLA,Balaenoptera_edeni,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,,,,
1178,Balaenoptera_brydei_AP006469.1,CETARTIODACTYLA,Balaenoptera_brydei,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9,Lineage1,38,38,Balaenopteridae,CETARTIODACTYLA_Balaenopteridae,9
1179,Eschrichtius_robustus_AP006471.1,CETARTIODACTYLA,Eschrichtius_robustus,Eschrichtiidae,CETARTIODACTYLA_Eschrichtiidae,1,Lineage2,38,38,Eschrichtiidae,CETARTIODACTYLA_Eschrichtiidae,1
1180,Caperea_marginata_AP006475.1,CETARTIODACTYLA,Caperea_marginata,Neobalaenidae,CETARTIODACTYLA_Neobalaenidae,1,,,,,,
1181,Physeter_catodon_KU891341.1,CETARTIODACTYLA,Physeter_macrocephalus,Physeteridae,CETARTIODACTYLA_Physeteridae,1,Lineage1,39,39,Physeteridae,CETARTIODACTYLA_Physeteridae,1
1182,Kogia_breviceps_NC_005272.1,CETARTIODACTYLA,Kogia_breviceps,Kogiidae,CETARTIODACTYLA_Kogiidae,2,Lineage2,39,39,Kogiidae,CETARTIODACTYLA_Kogiidae,2
1183,Kogia_sima_MH791441.1,CETARTIODACTYLA,Kogia_sima,Kogiidae,CETARTIODACTYLA_Kogiidae,2,Lineage2,39,,,,
1184,Platanista_minor_NC_005275.1,CETARTIODACTYLA,Platanista_gangetica,Platanistidae,CETARTIODACTYLA_Platanistidae,1,,,,,,
1185,Berardius_bairdii_NC_005274.1,CETARTIODACTYLA,Berardius_bairdii,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1186,Ziphius_cavirostris_KC776697.1,CETARTIODACTYLA,Ziphius_cavirostris,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1187,Indopacetus_pacificus__KY364702.1,CETARTIODACTYLA,Indopacetus_pacificus,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1188,Hyperoodon_ampullatus_MN536254.1,CETARTIODACTYLA,Hyperoodon_ampullatus,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1189,Mesoplodon_bidens_MH922777.1,CETARTIODACTYLA,Mesoplodon_bidens,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1190,Mesoplodon_ginkgodens__KR534596.1,CETARTIODACTYLA,Mesoplodon_ginkgodens,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1191,Mesoplodon_europaeus_KC776695.1,CETARTIODACTYLA,Mesoplodon_europaeus,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1192,Mesoplodon_mirus_MH922776.1,CETARTIODACTYLA,Mesoplodon_mirus,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1193,Mesoplodon_grayi__KF981442.1,CETARTIODACTYLA,Mesoplodon_grayi,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1194,Mesoplodon_stejnegeri__MG000980.1,CETARTIODACTYLA,Mesoplodon_stejnegeri,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1195,Mesoplodon_densirostris_KF032867.2,CETARTIODACTYLA,Mesoplodon_densirostris,Ziphiidae,CETARTIODACTYLA_Ziphiidae,22,,,,,,
1196,Lipotes_vexillifer_AY789529.1,CETARTIODACTYLA,Lipotes_vexillifer,Lipotidae,CETARTIODACTYLA_Lipotidae,1,Lineage1,40,40,Lipotidae,CETARTIODACTYLA_Lipotidae,1
1197,Pontoporia_blainvillei_NC_005277.1,CETARTIODACTYLA,Pontoporia_blainvillei,Pontoporiidae,CETARTIODACTYLA_Pontoporiidae,1,Lineage2,40,40,Pontoporiidae+Iniidae,CETARTIODACTYLA_Pontoporiidae,2
1198,Inia_geoffrensis_NC_005276.1,CETARTIODACTYLA,Inia_geoffrensis,Iniidae,CETARTIODACTYLA_Iniidae,1,Lineage2,40,,,,
1199,Monodon_monoceros_MT251269.1,CETARTIODACTYLA,Monodon_monoceros,Monodontidae,CETARTIODACTYLA_Monodontidae,2,Lineage1,41,,,,
1200,Delphinapterus_leucas_MT251225.1,CETARTIODACTYLA,Delphinapterus_leucas,Monodontidae,CETARTIODACTYLA_Monodontidae,2,Lineage1,41,,,,
1201,Neophocaena_phocaenoides_sunameri_KX650869.1,CETARTIODACTYLA,Neophocaena_phocaenoides,Phocoenidae,CETARTIODACTYLA_Phocoenidae,7,Lineage1,41,,,,
1202,Phocoena_phocoena_MF669491.1,CETARTIODACTYLA,Phocoena_phocoena,Phocoenidae,CETARTIODACTYLA_Phocoenidae,7,Lineage1,41,,,,
1203,Phocoenoides_dalli_MT948085.1,CETARTIODACTYLA,Phocoenoides_dalli,Phocoenidae,CETARTIODACTYLA_Phocoenidae,7,Lineage1,41,,,,
1204,Phocoena_sinus_MT948066.1,CETARTIODACTYLA,Phocoena_sinus,Phocoenidae,CETARTIODACTYLA_Phocoenidae,7,Lineage1,41,,,,
1205,Phocoena_dioptrica_MT948078.1,CETARTIODACTYLA,Phocoena_dioptrica,Phocoenidae,CETARTIODACTYLA_Phocoenidae,7,Lineage1,41,,,,
1206,Phocoena_spinipinnis_MT948063.1,CETARTIODACTYLA,Phocoena_spinipinnis,Phocoenidae,CETARTIODACTYLA_Phocoenidae,7,Lineage1,41,41,Phocoenidae+Monodontidae,CETARTIODACTYLA_Phocoenidae,9
1207,Lagenorhynchus_acutus_NC_050265.1,CETARTIODACTYLA,Lagenorhynchus_acutus,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,41,Delphinidae,CETARTIODACTYLA_Delphinidae,38
1208,Lagenorhynchus_albirostris_NC_005278.1,CETARTIODACTYLA,Lagenorhynchus_albirostris,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1209,Orcinus_orca_GU187191.1,CETARTIODACTYLA,Orcinus_orca,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1210,Lagenorhynchus_obscurus__KC312621.1,CETARTIODACTYLA,Lagenorhynchus_obscurus,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1211,Lagenorhynchus_obliquidens__MF166863.1,CETARTIODACTYLA,Lagenorhynchus_obliquidens,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1212,Lagenorhynchus_cruciger__KC312620.1,CETARTIODACTYLA,Lagenorhynchus_cruciger,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1213,Lagenorhynchus_australis__KC312630.1,CETARTIODACTYLA,Lagenorhynchus_australis,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1214,Cephalorhynchus_heavisidii_JN632624.1,CETARTIODACTYLA,Cephalorhynchus_heavisidii,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1215,Cephalorhynchus_hectori_maui_KC312627.1,CETARTIODACTYLA,Cephalorhynchus_hectori,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1216,Cephalorhynchus_eutropia__KC312624.1,CETARTIODACTYLA,Cephalorhynchus_eutropia,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1217,Cephalorhynchus_commersonii__KC312623.1,CETARTIODACTYLA,Cephalorhynchus_commersonii,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1218,Orcaella_brevirostris_NC_019590.1,CETARTIODACTYLA,Orcaella_brevirostris,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1219,Orcaella_heinsohni_JF339981.1,CETARTIODACTYLA,Orcaella_heinsohni,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1220,Grampus_griseus_EU557095.1,CETARTIODACTYLA,Grampus_griseus,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1221,Pseudorca_crassidens__JF289173.1,CETARTIODACTYLA,Pseudorca_crassidens,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1222,Feresa_attenuata__JF289171.1,CETARTIODACTYLA,Feresa_attenuata,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1223,Peponocephala_electra__JF289175.1,CETARTIODACTYLA,Peponocephala_electra,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1224,Globicephala_melas_FJ590427.1,CETARTIODACTYLA,Globicephala_melas,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1225,Globicephala_macrorhynchus_MK790720.1,CETARTIODACTYLA,Globicephala_macrorhynchus,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1226,Steno_bredanensis__JF339982.1,CETARTIODACTYLA,Steno_bredanensis,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1227,Stenella_attenuata_KX857336.1,CETARTIODACTYLA,Stenella_attenuata,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1228,Lagenodelphis_hosei__MG599457.1,CETARTIODACTYLA,Lagenodelphis_hosei,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1229,Tursiops_australis_KF570368.1,CETARTIODACTYLA,NA,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1230,Stenella_longirostris_KX857414.1,CETARTIODACTYLA,Stenella_longirostris,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1231,Sousa_chinensis_EU557091.1,CETARTIODACTYLA,Sousa_chinensis,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1232,Sousa_teuszii__MN365274.1,CETARTIODACTYLA,Sousa_teuszii,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1233,Tursiops_truncatus_MF669485.1,CETARTIODACTYLA,Tursiops_truncatus,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1234,Stenella_coeruleoalba_MT410956.1,CETARTIODACTYLA,Stenella_coeruleoalba,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1235,Tursiops_aduncus_KF570358.1,CETARTIODACTYLA,Tursiops_aduncus,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
1236,Delphinus_capensis_EU557094.1,CETARTIODACTYLA,Delphinus_capensis,Delphinidae,CETARTIODACTYLA_Delphinidae,38,Lineage2,41,,,,
