,Seq.Names,Order.FTL,Family.FTL,Tree.Tips,Clade.Sizes,Lineages,Sisters,Sister,Label,Tree.Tip,Clade.Size
1435,Hippocampus_sindonis_KY938883.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1436,Hippocampus_trimaculatus_KJ956892.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1437,Hippocampus_hippocampus_MF541546.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1438,Hippocampus_erectus_KF557652.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1439,Hippocampus_jayakari_KX890469.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1440,Hippocampus_kelloggi_KF703755.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1441,Hippocampus_spinosissimus_KJ123693.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1442,Hippocampus_queenslandicus_KX685110.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1443,Hippocampus_ingens_KF680453.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1444,Hippocampus_reidi_KJ123692.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1445,Hippocampus_kuda_AP005985.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,,,,
1446,Hippocampus_capensis_MF592797.1,Syngnathiformes,Syngnathidae,Syngnathiformes_Syngnathidae,299,Lineage1,53,53,Syngnathidae,Syngnathiformes_Syngnathidae,299
1447,Aeoliscus_strigatus_AP009198.1,Syngnathiformes,Centriscidae,Syngnathiformes_Centriscidae,12,Lineage2,53,53,Centriscidae,Syngnathiformes_Centriscidae,12
1448,Macroramphosus_scolopax_AP005988.1,Syngnathiformes,Centriscidae,Syngnathiformes_Centriscidae,12,Lineage2,53,,,,
1449,Eurypegasus_draconis_AP005983.1,Syngnathiformes,Pegasidae,Syngnathiformes_Pegasidae,5,,,,,,
1450,Pegasus_volitans_AP005984.1,Syngnathiformes,Pegasidae,Syngnathiformes_Pegasidae,5,,,,,,
1451,Fistularia_commersonii_AP005987.1,Syngnathiformes,Fistulariidae,Syngnathiformes_Fistulariidae,4,,,,,,
1452,Fistularia_petimba_NC_024190.1,Syngnathiformes,Fistulariidae,Syngnathiformes_Fistulariidae,4,,,,,,
1453,Callionymus_olidus_MN830944.1,Syngnathiformes,Callionymidae,Syngnathiformes_Callionymidae,188,,,,,,
1454,Synchiropus_splendidus_NC_024195.1,Syngnathiformes,Callionymidae,Syngnathiformes_Callionymidae,188,,,,,,
1455,Neosynchiropus_moyeri_NC_024193.1,Syngnathiformes,Callionymidae,Syngnathiformes_Callionymidae,188,,,,,,
1456,Callionymus_enneactis_NC_024194.1,Syngnathiformes,Callionymidae,Syngnathiformes_Callionymidae,188,,,,,,
1457,Repomucenus_curvicornis_NC_018567.1,Syngnathiformes,Callionymidae,Syngnathiformes_Callionymidae,188,,,,,,
1458,Mulloidichthys_vanicolensis_NC_024188.1,Syngnathiformes,Mullidae,Syngnathiformes_Mullidae,83,Lineage1,54,,,,
1459,Mullus_surmuletus_MT410885.1,Syngnathiformes,Mullidae,Syngnathiformes_Mullidae,83,Lineage1,54,,,,
1460,Parupeneus_chrysopleuron_KT944284.1,Syngnathiformes,Mullidae,Syngnathiformes_Mullidae,83,Lineage1,54,,,,
1461,Parupeneus_multifasciatus_NC_024192.1,Syngnathiformes,Mullidae,Syngnathiformes_Mullidae,83,Lineage1,54,54,Mullidae,Syngnathiformes_Mullidae,83
1462,Champsodon_cf._snyderi_NC_022483.1,Incertae_sedis_in_Eupercaria,Champsodontidae,Incertae_sedis_in_Eupercaria_Champsodontidae,13,Lineage2,54,54,Champsodontidae,Incertae_sedis_in_Eupercaria_Champsodontidae,13
1463,Dysalotus_alcocki_NC_022482.1,Scombriformes,Chiasmodontidae,Scombriformes_Chiasmodontidae,32,,,,,,
1464,Kali_indica_NC_022488.1,Scombriformes,Chiasmodontidae,Scombriformes_Chiasmodontidae,32,,,,,,
1465,Psenopsis_anomala_KP334103.1,Scombriformes,Centrolophidae,Scombriformes_Centrolophidae,31,Lineage1,55,,,,
1466,Schedophilus_medusophagus_MT410878.1,Scombriformes,Centrolophidae,Scombriformes_Centrolophidae,31,Lineage1,55,,,,
1467,Hyperoglyphe_japonica_AP006037.1,Scombriformes,Centrolophidae,Scombriformes_Centrolophidae,31,Lineage1,55,55,Centrolophidae,Scombriformes_Centrolophidae,31
1468,Arripis_trutta_AP006810.1,Scombriformes,Arripidae,Scombriformes_Arripidae,4,Lineage2,55,55,Arripidae+Pomatomidae,Scombriformes_Arripidae,5
1469,Pomatomus_saltatrix_NC_022507.1,Scombriformes,Pomatomidae,Scombriformes_Pomatomidae,1,Lineage2,55,,,,
1470,Benthodesmus_tenuis_NC_022504.1,Scombriformes,Trichiuridae,Scombriformes_Trichiuridae,44,Lineage1,56,,,,
1471,Aphanopus_carbo_NC_022506.1,Scombriformes,Trichiuridae,Scombriformes_Trichiuridae,44,Lineage1,56,,,,
1472,Evoxymetopon_poeyi_NC_022495.1,Scombriformes,Trichiuridae,Scombriformes_Trichiuridae,44,Lineage1,56,,,,
1473,Assurger_anzac_NC_022494.1,Scombriformes,Trichiuridae,Scombriformes_Trichiuridae,44,Lineage1,56,,,,
1474,Trichiurus_lepturus_MK333401.1,Scombriformes,Trichiuridae,Scombriformes_Trichiuridae,44,Lineage1,56,56,Trichiuridae,Scombriformes_Trichiuridae,44
1475,Epinnula_magistralis_NC_022505.1,Scombriformes,Gempylidae,Scombriformes_Gempylidae,24,Lineage2,56,56,Gempylidae,Scombriformes_Gempylidae,24
1476,Rexea_nakamurai_NC_022503.1,Scombriformes,Gempylidae,Scombriformes_Gempylidae,24,Lineage2,56,,,,
1477,Ruvettus_pretiosus_NC_022493.1,Scombriformes,Gempylidae,Scombriformes_Gempylidae,24,Lineage2,56,,,,
1478,Nesiarchus_nasutus_NC_022490.1,Scombriformes,Gempylidae,Scombriformes_Gempylidae,24,Lineage2,56,,,,
1479,Promethichthys_prometheus_NC_022491.1,Scombriformes,Gempylidae,Scombriformes_Gempylidae,24,Lineage2,56,,,,
1480,Paradiplospinus_antarcticus_MN510443.1,Scombriformes,Gempylidae,Scombriformes_Gempylidae,24,Lineage2,56,,,,
1481,Rexea_solandri_KJ408216.1,Scombriformes,Gempylidae,Scombriformes_Gempylidae,24,Lineage2,56,,,,
1482,Thyrsitoides_marleyi_NC_022492.1,Scombriformes,Gempylidae,Scombriformes_Gempylidae,24,Lineage2,56,,,,
1483,Gasterochisma_melampus_HQ425781.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1484,Gymnosarda_unicolor_NC_022496.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1485,Sarda_sarda_MT410877.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1486,Thunnus_atlanticus_KU955344.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1487,Thunnus_tonggol_HQ425780.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1488,Thunnus_obesus_JN086152.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1489,Thunnus_alalunga_GU256526.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1490,Thunnus_maccoyii_JN086150.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1491,Thunnus_orientalis_NC_008455.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1492,Thunnus_thynnus_KF906720.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1493,Euthynnus_alletteratus_AB099716.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1494,Euthynnus_affinis_KM651783.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1495,Katsuwonus_pelamis_GU256527.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1496,Auxis_thazard_MK801690.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1497,Auxis_rochei_KM651784.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1498,Grammatorcynus_bilineatus_MT680627.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1499,Rastrelliger_kanagurta_JX524134.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1500,Rastrelliger_brachysoma_EU555283.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1501,Scomber_scombrus_NC_006398.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1502,Scomber_colias_AB488406.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1503,Scomber_australasicus_AB488407.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1504,Scomber_japonicus_AB488405.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1505,Scomberomorus_cavalla_DQ536428.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1506,Scomberomorus_concolor_KY091265.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1507,Scomberomorus_sierra_KX925517.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1508,Scomberomorus_munroi_strain_JX559739.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1509,Scomberomorus_niphonius_KY228987.1,Scombriformes,Scombridae,Scombriformes_Scombridae,54,,,,,,
1510,Eumegistus_illustris_NC_022485.1,Scombriformes,Bramidae,Scombriformes_Bramidae,20,,,,,,
1511,Taractichthys_steindachneri_KT153629.1,Scombriformes,Bramidae,Scombriformes_Bramidae,20,,,,,,
1512,Taractes_rubescens_KR349364.1,Scombriformes,Bramidae,Scombriformes_Bramidae,20,,,,,,
1513,Taractes_asper_NC_022486.1,Scombriformes,Bramidae,Scombriformes_Bramidae,20,,,,,,
1514,Pteraclis_aesticola_NC_022487.1,Scombriformes,Bramidae,Scombriformes_Bramidae,20,,,,,,
1515,Brama_japonica_KT908039.1,Scombriformes,Bramidae,Scombriformes_Bramidae,20,,,,,,
1516,Brama_dussumieri_MH409959.1,Scombriformes,Bramidae,Scombriformes_Bramidae,20,,,,,,
1517,Tetragonurus_atlanticus_NC_022500.1,Scombriformes,Tetragonuridae,Scombriformes_Tetragonuridae,3,,,,,,
1518,Tetragonurus_cuvieri_NC_022499.1,Scombriformes,Tetragonuridae,Scombriformes_Tetragonuridae,3,,,,,,
1519,Peprilus_triacanthus_NC_022502.1,Scombriformes,Stromateidae,Scombriformes_Stromateidae,15,Lineage1,57,,,,
1520,Pampus_minor_MH037007.1,Scombriformes,Stromateidae,Scombriformes_Stromateidae,15,Lineage1,57,,,,
1521,Pampus_argenteus_KJ754096.1,Scombriformes,Stromateidae,Scombriformes_Stromateidae,15,Lineage1,57,,,,
1522,Pampus_chinensis_KJ569772.1,Scombriformes,Stromateidae,Scombriformes_Stromateidae,15,Lineage1,57,,,,
1523,Pampus_punctatissimus_KJ162570.1,Scombriformes,Stromateidae,Scombriformes_Stromateidae,15,Lineage1,57,,,,
1524,Pampus_echinogaster_KF373560.1,Scombriformes,Stromateidae,Scombriformes_Stromateidae,15,Lineage1,57,57,Stromateidae,Scombriformes_Stromateidae,15
1525,Cubiceps_pauciradiatus_AP006038.1,Scombriformes,Nomeidae,Scombriformes_Nomeidae,16,Lineage2,57,57,Nomeidae+Ariommatidae,Scombriformes_Nomeidae,24
1526,Psenes_cyanophrys_AP011067.1,Scombriformes,Nomeidae,Scombriformes_Nomeidae,16,Lineage2,57,,,,
1527,Psenes_pellucidus_KC878729.1,Scombriformes,Nomeidae,Scombriformes_Nomeidae,16,Lineage2,57,,,,
1528,Cubiceps_squamiceps_KT361215.1,Scombriformes,Nomeidae,Scombriformes_Nomeidae,16,Lineage2,57,,,,
1529,Ariomma_indica_NC_022498.1,Scombriformes,Ariommatidae,Scombriformes_Ariommatidae,8,Lineage2,57,,,,
1530,Ariomma_lurida_NC_022497.1,Scombriformes,Ariommatidae,Scombriformes_Ariommatidae,8,Lineage2,57,,,,
1531,Macrognathus_pancalus_KX177966.1,Synbranchiformes,Mastacembelidae,Synbranchiformes_Mastacembelidae,87,,,,,,
1532,Mastacembelus_armatus_KY609156.1,Synbranchiformes,Mastacembelidae,Synbranchiformes_Mastacembelidae,87,,,,,,
1533,Mastacembelus_favus_AP002946.1,Synbranchiformes,Mastacembelidae,Synbranchiformes_Mastacembelidae,87,,,,,,
1534,Mastacembelus_erythrotaenia_KY609155.1,Synbranchiformes,Mastacembelidae,Synbranchiformes_Mastacembelidae,87,,,,,,
1535,Sinobdella_sinensis_KP342509.1,Synbranchiformes,Mastacembelidae,Synbranchiformes_Mastacembelidae,87,,,,,,
1536,Macrognathus_aculeatus_KT443991.1,Synbranchiformes,Mastacembelidae,Synbranchiformes_Mastacembelidae,87,,,,,,
1537,Monopterus_albus_from_KP779623.1,Synbranchiformes,Synbranchidae,Synbranchiformes_Synbranchidae,23,Lineage1,58,,,,
1538,Ophichthys_cuchia_MW856855.1,Synbranchiformes,Synbranchidae,Synbranchiformes_Synbranchidae,23,Lineage1,58,58,Synbranchidae,Synbranchiformes_Synbranchidae,23
1539,Indostomus_paradoxus_AP004438.1,Synbranchiformes,Indostomidae,Synbranchiformes_Indostomidae,3,Lineage2,58,58,Indostomidae,Synbranchiformes_Indostomidae,3
1540,Dario_dario_MT344964.1,Anabantiformes,Badidae,Anabantiformes_Badidae,21,Lineage1,59,59,Badidae,Anabantiformes_Badidae,21
1541,Pristolepis_rubripinnis_MK482630.1,Anabantiformes,Pristolepididae,Anabantiformes_Pristolepididae,4,Lineage2,59,59,Pristolepididae+Nandidae,Anabantiformes_Pristolepididae,13
1542,Parachanna_insignis_NC_022480.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1543,Channa_diplogramme_MG986721.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1544,Channa_micropeltes_KX129904.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1545,Channa_asiatica_KJ930190.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1546,Channa_maculata_x_KC823607.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1547,Channa_argus_x_KC823604.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1548,Channa_marulius_KF420268.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1549,Channa_striata_KX177965.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1550,Channa_lucius_MF804538.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1551,Channa_punctata_MK007075.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1552,Channa_gachua_MF924390.1,Anabantiformes,Channidae,Anabantiformes_Channidae,38,,,,,,
1553,Osphronemus_goramy_KU984978.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1554,Colisa_lalia_NC_022479.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1555,Colisa_fasciata_KP301136.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1556,Trichogaster_leerii_KP699581.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1557,Trichopodus_pectoralis_KY606169.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1558,Trichogaster_microlepis_KP342379.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1559,Trichogaster_trichopterus_KP100265.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1560,Macropodus_opercularis_KM588227.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1561,Macropodus_hongkongensis_MN128300.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1562,Macropodus_ocellatus_KJ813282.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1563,Macropodus_erythropterus_KU215670.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1564,Betta_smaragdina_MW292561.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,,,,
1565,Betta_splendens_KR527219.1,Anabantiformes,Osphronemidae,Anabantiformes_Osphronemidae,132,Lineage1,60,60,Osphronemidae,Anabantiformes_Osphronemidae,132
1566,Anabas_testudineus_KJ808811.1,Anabantiformes,Anabantidae,Anabantiformes_Anabantidae,33,Lineage2,60,60,Anabantidae+Helostomatidae,Anabantiformes_Anabantidae,34
1567,Eleutheronema_tetradactylum_KT593869.1,Incertae_sedis_in_Carangaria,Polynemidae,Incertae_sedis_in_Carangaria_Polynemidae,43,Lineage1,61,,,,
1568,Polynemus_dubius_KU199001.1,Incertae_sedis_in_Carangaria,Polynemidae,Incertae_sedis_in_Carangaria_Polynemidae,43,Lineage1,61,,,,
1569,Pentanemus_quinquarius_MW532168.1,Incertae_sedis_in_Carangaria,Polynemidae,Incertae_sedis_in_Carangaria_Polynemidae,43,Lineage1,61,,,,
1570,Eleutheronema_rhadinum_MW630081.1,Incertae_sedis_in_Carangaria,Polynemidae,Incertae_sedis_in_Carangaria_Polynemidae,43,Lineage1,61,,,,
1571,Polydactylus_sextarius_KP259870.1,Incertae_sedis_in_Carangaria,Polynemidae,Incertae_sedis_in_Carangaria_Polynemidae,43,Lineage1,61,61,Polynemidae,Incertae_sedis_in_Carangaria_Polynemidae,43
1572,Toxotes_chatareus_MW689259.1,Incertae_sedis_in_Carangaria,Toxotidae,Incertae_sedis_in_Carangaria_Toxotidae,7,Lineage2,61,61,Toxotidae,Incertae_sedis_in_Carangaria_Toxotidae,7
1573,Trachinotus_ovatus_KF356397.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1574,Trachinotus_carolinus_KJ556976.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1575,Trachinotus_blochii_KJ184305.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1576,Elagatis_bipinnulata_KT824759.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1577,Seriolina_nigrofasciata_KT591876.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1578,Seriola_quinqueradiata_NC_016868.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1579,Seriola_lalandi_MH211123.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1580,Seriola_dumerili_NC_016870.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1581,Seriola_rivoliana_KP347126.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1582,Carangoides_equula_KM201334.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1583,Selar_crumenophthalmus_KJ148633.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1584,Decapterus_macarellus_KM986880.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1585,Trachurus_japonicus_AP003091.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1586,Trachurus_trachurus_AB108498.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1587,Decapterus_tabl_MN102718.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1588,Decapterus_macrosoma_KF841444.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1589,Decapterus_maruadsi_MT818506.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1590,Decapterus_russelli_MN711693.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1591,Uraspis_secunda_KT819204.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1592,Uraspis_helvola_KM978993.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1593,Parastromateus_niger_KJ192332.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1594,Carangoides_armatus_AP004444.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1595,Carangoides_malabaricus_KJ174514.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1596,Alectis_ciliaris_KM522837.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1597,Alectis_indica_KP710215.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1598,Selaroides_leptolepis_KM522839.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1599,Alepes_kleinii_KF728081.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1600,Alepes_djedaba_KP408222.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1601,Atule_mate_KM522838.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1602,Megalaspis_cordyla_KM522836.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1603,Caranx_tille_KT805946.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1604,Gnathanodon_speciosus_MT922005.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1605,Caranx_melampygus_KF649843.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1606,Carangoides_plagiotaenia_MT677872.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1607,Caranx_crysos_MW435597.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1608,Caranx_ignobilis_KF649842.1,Carangiformes,Carangidae,Carangiformes_Carangidae,148,,,,,,
1609,Echeneis_naucrates_KF021242.1,Carangiformes,Echeneidae,Carangiformes_Echeneidae,8,Lineage1,62,62,Echeneidae,Carangiformes_Echeneidae,8
1610,Coryphaena_equiselis_MH576916.1,Carangiformes,Coryphaenidae,Carangiformes_Coryphaenidae,2,Lineage2,62,62,Coryphaenidae+Rachycentridae,Carangiformes_Coryphaenidae,3
1611,Coryphaena_hippurus_KF719178.1,Carangiformes,Coryphaenidae,Carangiformes_Coryphaenidae,2,Lineage2,62,,,,
1612,Rachycentron_canadum_FJ154956.1,Carangiformes,Rachycentridae,Carangiformes_Rachycentridae,1,Lineage2,62,,,,
1613,Mene_maculata_MG099701.1,Incertae_sedis_in_Carangaria,Menidae,Incertae_sedis_in_Carangaria_Menidae,1,,,,,,
1614,Tetrapturus_angustirostris_AB470303.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,,,,
1615,Tetrapturus_pfluegeri_KU315121.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,,,,
1616,Tetrapturus_belone_KU315122.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,,,,
1617,Tetrapturus_georgii_KU315123.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,,,,
1618,Kajikia_albida_KU315127.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,,,,
1619,Istiompax_indica_KJ510416.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,,,,
1620,Makaira_mazara_AB470304.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,,,,
1621,Makaira_nigricans_KU315120.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,,,,
1622,Istiophorus_platypterus_KU315124.1,Istiophoriformes,Istiophoridae,Istiophoriformes_Istiophoridae,11,Lineage1,63,63,Istiophoridae,Istiophoriformes_Istiophoridae,11
1623,Xiphias_gladius_AB470301.1,Istiophoriformes,Xiphiidae,Istiophoriformes_Xiphiidae,1,Lineage2,63,63,Xiphiidae,Istiophoriformes_Xiphiidae,1
1624,Psammoperca_waigiensis_KY213964.1,Incertae_sedis_in_Carangaria,Centropomidae,Incertae_sedis_in_Carangaria_Centropomidae,25,,,,,,
1625,Lates_niloticus_KY213963.1,Incertae_sedis_in_Carangaria,Centropomidae,Incertae_sedis_in_Carangaria_Centropomidae,25,,,,,,
1626,Lates_calcarifer_DQ010541.1,Incertae_sedis_in_Carangaria,Centropomidae,Incertae_sedis_in_Carangaria_Centropomidae,25,,,,,,
1627,Lates_japonicus_KY213961.1,Incertae_sedis_in_Carangaria,Centropomidae,Incertae_sedis_in_Carangaria_Centropomidae,25,,,,,,
1628,Sphyraena_pinguis_MN967008.1,Incertae_sedis_in_Carangaria,Sphyraenidae,Incertae_sedis_in_Carangaria_Sphyraenidae,27,,,,,,
1629,Sphyraena_jello_KT445895.1,Incertae_sedis_in_Carangaria,Sphyraenidae,Incertae_sedis_in_Carangaria_Sphyraenidae,27,,,,,,
1630,Sphyraena_barracuda_NC_022484.1,Incertae_sedis_in_Carangaria,Sphyraenidae,Incertae_sedis_in_Carangaria_Sphyraenidae,27,,,,,,
1631,Sphyraena_japonica_NC_022489.1,Incertae_sedis_in_Carangaria,Sphyraenidae,Incertae_sedis_in_Carangaria_Sphyraenidae,27,,,,,,
1632,Lactarius_lactarius_MN952976.1,Incertae_sedis_in_Carangaria,Lactariidae,Incertae_sedis_in_Carangaria_Lactariidae,1,,,,,,
1633,Psettodes_erumei_FJ606835.1,Pleuronectiformes,Psettodidae,Pleuronectiformes_Psettodidae,3,,,,,,
1634,Pleuronichthys_cornutus_JQ639071.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
1635,Pleuronichthys_japonicus_KY038655.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
1636,Verasper_variegatus_MK210571.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
1637,Verasper_moseri_EF025506.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
1638,Colistium_nudipinnis_JQ639063.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
1639,Hippoglossus_hippoglossus_NC_009709.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
1640,Hippoglossus_stenolepis_NC_009710.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
1641,Reinhardtius_hippoglossoides_NC_009711.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
1642,Peltorhamphus_novaezeelandiae_JQ639065.1,Pleuronectiformes,Pleuronectidae,Pleuronectiformes_Pleuronectidae,82,Lineage1,64,,,,
